;GO:0043406;GO:0018108;GO:0046907;GO:0008284;GO:0036092;GO:0002063;GO:0008543;GO:0046854;GO:0043312;GO:0043536;GO:0045766;GO:0061723;GO:0006357;GO:0006957;GO:0000165;GO:0030449;GO:0030949;GO:0070374;GO:0010469;GO:0032332;GO:2000546;GO:0051897
GO:0045766;0.1457708941909566;0.0;0.0;0.4248288231842985;0.0;0.0;0.3135720569786373;0.0;0.0;0.36722263352656453;1.0;0.0;0.2284327716814446;0.22548358951621486;0.19461726440320298;0.2052242107414708;0.31057219629508565;0.17551535388473466;0.3129438590032132;0.6137644854872395;0.287457959602916;0.30179250923426726
GO:0061723;0.0;0.3192123582276346;0.0;0.0;0.23838698085992865;0.14151459517012674;0.13221754378529907;0.26406860764024853;0.10302242648238077;0.0;0.0;1.0;0.0;0.18779539172152665;0.29751070597484186;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006357;0.26660691915762763;0.0;0.0;0.341658896740774;0.0;0.0;0.31997757762128237;0.0;0.0;0.2292259678895469;0.2284327716814446;0.0;1.0;0.15980739174730985;0.2134383741065168;0.39903130775083884;0.2636526024017917;0.316036672043035;0.31945388719175666;0.26376465646983654;0.18470531882652036;0.257298169959585
GO:0006957;0.16637047094636;0.34167274876547443;0.0;0.25917749515111127;0.18168080469075537;0.0;0.19728002510381157;0.2029135220015;0.14916545167706838;0.18889410901395504;0.22548358951621486;0.18779539172152665;0.15980739174730985;1.0;0.3922960445797088;0.25754341827104893;0.29456306290451806;0.1932266749470658;0.24619589725962368;0.21174227917999355;0.21930749509787692;0.28883617054139155
GO:0000165;0.12434989169313088;0.8002740956348556;0.0;0.28283473106099327;0.34723988330737615;0.1719257249135616;0.3771761044421211;0.43246936233067657;0.11824970523059833;0.20115683975237023;0.19461726440320298;0.29751070597484186;0.2134383741065168;0.3922960445797088;1.0;0.15749664423265602;0.22718971668773047;0.1453646483765528;0.2674454609412392;0.22727291515332715;0.16603663777788857;0.22245558866785828
GO:0030449;0.25288051229900066;0.0;0.0;0.2408303386470008;0.0;0.0;0.22726699347199333;0.0;0.0;0.1681764128578544;0.2052242107414708;0.0;0.39903130775083884;0.25754341827104893;0.15749664423265602;1.0;0.23871643204037465;0.2969789951419147;0.2835638124299798;0.19111886891622545;0.205839023221885;0.23349525545109476
GO:0030949;0.411183399323337;0.0;0.0;0.5264417632769608;0.0;0.0;0.3519102601312286;0.0;0.0;0.3411560623646708;0.31057219629508565;0.0;0.2636526024017917;0.29456306290451806;0.22718971668773047;0.23871643204037465;1.0;0.4910291231049484;0.6272118825346853;0.3967157008202602;0.3849650306914209;0.8159289742417195
GO:0070374;0.840132311841018;0.0;0.0;0.27173625803880663;0.0;0.0;0.18799545466142395;0.0;0.0;0.2122374691832151;0.17551535388473466;0.0;0.316036672043035;0.1932266749470658;0.1453646483765528;0.2969789951419147;0.4910291231049484;1.0;0.3353465982166532;0.23249377864515633;0.23437731360516253;0.5457229482429703
GO:0010469;0.30744441999264815;0.0;0.0;0.5048509065465793;0.0;0.0;0.45890379536989057;0.0;0.0;0.2927062461345647;0.3129438590032132;0.0;0.31945388719175666;0.24619589725962368;0.2674454609412392;0.2835638124299798;0.6272118825346853;0.3353465982166532;1.0;0.3514758733605935;0.26851387568472146;0.6072311377745928
GO:0032332;0.1946796901220011;0.0;0.0;0.5267628674534127;0.0;0.0;0.35210991925145707;0.0;0.0;0.4373322517212856;0.6137644854872395;0.0;0.26376465646983654;0.21174227917999355;0.22727291515332715;0.19111886891622545;0.3967157008202602;0.23249377864515633;0.3514758733605935;1.0;0.3476696658001732;0.386397055009728
GO:2000546;0.20331002018215058;0.0;0.0;0.3263123063308286;0.0;0.0;0.22407492466801637;0.0;0.0;0.7492456602267197;0.287457959602916;0.0;0.18470531882652036;0.21930749509787692;0.16603663777788857;0.205839023221885;0.3849650306914209;0.23437731360516253;0.26851387568472146;0.3476696658001732;1.0;0.3413330365205687
GO:0051897;0.4581311335637362;0.0;0.0;0.5084246005883869;0.0;0.0;0.34068008114160275;0.0;0.0;0.3334973632718951;0.30179250923426726;0.0;0.257298169959585;0.28883617054139155;0.22245558866785828;0.23349525545109476;0.8159289742417195;0.5457229482429703;0.6072311377745928;0.386397055009728;0.3413330365205687;1.0
