;GO:0043406;GO:0018108;GO:0046907;GO:0008284;GO:0036092;GO:0002063;GO:0008543;GO:0046854;GO:0043312;GO:0043536;GO:0045766;GO:0061723;GO:0006357;GO:0006957;GO:0000165;GO:0030449;GO:0030949;GO:0070374;GO:0010469;GO:0032332;GO:2000546;GO:0051897
GO:0045766;0.06349206349206349;0.0;0.0;0.25;0.0;0.0;0.1578947368421053;0.0;0.0;0.2068965517241379;1.0;0.0;0.10344827586206895;0.10810810810810811;0.08571428571428574;0.09090909090909094;0.16000000000000003;0.07843137254901966;0.1578947368421053;0.44999999999999996;0.15000000000000002;0.15384615384615385
GO:0061723;0.0;0.17391304347826086;0.0;0.0;0.11764705882352944;0.05405405405405406;0.050000000000000044;0.1333333333333333;0.037735849056603765;0.0;0.0;1.0;0.0;0.0892857142857143;0.16000000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006357;0.140625;0.0;0.0;0.18181818181818177;0.0;0.0;0.16666666666666663;0.0;0.0;0.10810810810810811;0.10344827586206895;0.0;1.0;0.06818181818181823;0.09999999999999998;0.23529411764705888;0.12903225806451613;0.17307692307692313;0.16666666666666663;0.12903225806451613;0.08333333333333337;0.125
GO:0006957;0.07894736842105265;0.19512195121951215;0.0;0.12903225806451613;0.08333333333333337;0.0;0.08823529411764708;0.09523809523809523;0.06382978723404253;0.08695652173913049;0.10810810810810811;0.0892857142857143;0.06818181818181823;1.0;0.2325581395348837;0.1333333333333333;0.1578947368421053;0.09375;0.12121212121212122;0.09999999999999998;0.10909090909090913;0.15384615384615385
GO:0000165;0.053333333333333344;0.7037037037037037;0.0;0.1428571428571429;0.19512195121951215;0.06896551724137934;0.2142857142857143;0.2647058823529411;0.0444444444444444;0.09302325581395354;0.08571428571428574;0.16000000000000003;0.09999999999999998;0.2325581395348837;1.0;0.06666666666666665;0.10810810810810811;0.06349206349206349;0.1333333333333333;0.10810810810810811;0.07407407407407407;0.10526315789473684
GO:0030449;0.13235294117647056;0.0;0.0;0.11111111111111116;0.0;0.0;0.10344827586206895;0.0;0.0;0.0714285714285714;0.09090909090909094;0.0;0.23529411764705888;0.1333333333333333;0.06666666666666665;1.0;0.11428571428571432;0.1607142857142857;0.1428571428571429;0.08333333333333337;0.0980392156862745;0.11111111111111116
GO:0030949;0.25;0.0;0.0;0.3529411764705882;0.0;0.0;0.19047619047619047;0.0;0.0;0.1875;0.16000000000000003;0.0;0.12903225806451613;0.1578947368421053;0.10810810810810811;0.11428571428571432;1.0;0.31818181818181823;0.47058823529411764;0.23076923076923073;0.22499999999999998;0.736842105263158
GO:0070374;0.7454545454545455;0.0;0.0;0.13953488372093026;0.0;0.0;0.08510638297872342;0.0;0.0;0.10344827586206895;0.07843137254901966;0.0;0.17307692307692313;0.09375;0.06349206349206349;0.1607142857142857;0.31818181818181823;1.0;0.18604651162790697;0.11538461538461542;0.11940298507462688;0.37209302325581395
GO:0010469;0.16666666666666663;0.0;0.0;0.33333333333333337;0.0;0.0;0.2857142857142857;0.0;0.0;0.14814814814814814;0.1578947368421053;0.0;0.16666666666666663;0.12121212121212122;0.1333333333333333;0.1428571428571429;0.47058823529411764;0.18604651162790697;1.0;0.19047619047619047;0.1351351351351351;0.4444444444444444
GO:0032332;0.09375;0.0;0.0;0.3529411764705882;0.0;0.0;0.19047619047619047;0.0;0.0;0.2666666666666667;0.44999999999999996;0.0;0.12903225806451613;0.09999999999999998;0.10810810810810811;0.08333333333333337;0.23076923076923073;0.11538461538461542;0.19047619047619047;1.0;0.19512195121951215;0.2222222222222222
GO:2000546;0.10126582278481011;0.0;0.0;0.17647058823529416;0.0;0.0;0.10526315789473684;0.0;0.0;0.6176470588235294;0.15000000000000002;0.0;0.08333333333333337;0.10909090909090913;0.07407407407407407;0.0980392156862745;0.22499999999999998;0.11940298507462688;0.1351351351351351;0.19512195121951215;1.0;0.19047619047619047
GO:0051897;0.2909090909090909;0.0;0.0;0.33333333333333337;0.0;0.0;0.18181818181818177;0.0;0.0;0.18181818181818177;0.15384615384615385;0.0;0.125;0.15384615384615385;0.10526315789473684;0.11111111111111116;0.736842105263158;0.37209302325581395;0.4444444444444444;0.2222222222222222;0.19047619047619047;1.0
