;GO:0043406;GO:0018108;GO:0046907;GO:0008284;GO:0036092;GO:0002063;GO:0008543;GO:0046854;GO:0043312;GO:0043536;GO:0045766;GO:0061723;GO:0006357;GO:0006957;GO:0000165;GO:0030449;GO:0030949;GO:0070374;GO:0010469;GO:0032332;GO:2000546;GO:0051897
GO:0045766;0.003055782700257283;0.0;0.0;0.059203133899649846;0.0;0.0;0.033205470168080946;0.0;0.0;0.0664086278544033;1.0;0.0;0.01796646261110231;0.039799803635641944;0.019295301441722517;0.018171261831963142;0.037375250853054785;0.006754307064843514;0.033205470168080946;0.10275350038892153;0.02317494892701987;0.03339691615813532
GO:0061723;0.0;0.041163397093803365;0.0;0.0;0.018664698797145208;0.004552842782243616;0.004552842782243616;0.018664698797145208;0.004552842782243616;0.0;0.0;1.0;0.0;0.013816171406112635;0.041163397093803365;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006357;0.008740478267416524;0.0;0.0;0.03203300198081839;0.0;0.0;0.03203300198081839;0.0;0.0;0.022402203208377235;0.01796646261110231;0.0;1.0;0.01796646261110231;0.03203300198081839;0.055239104915836015;0.03203300198081839;0.01931939535712146;0.03203300198081839;0.03203300198081839;0.007817808197228682;0.03203300198081839
GO:0006957;0.009004861779336027;0.13231735576515033;0.0;0.039799803635641944;0.009664825252264881;0.0;0.022322656002617527;0.029312266494784082;0.031548943950729685;0.022402203208377235;0.039799803635641944;0.013816171406112635;0.01796646261110231;1.0;0.19341973079065156;0.09133392926315576;0.11013838381617665;0.019903771799280025;0.039799803635641944;0.034662736913213595;0.02303772523729428;0.09841492126870216
GO:0000165;0.003055782700257283;0.525394983826213;0.0;0.0344022327979711;0.03142851848172011;0.01454866207651827;0.08396005409762686;0.10544624108622469;0.01454866207651827;0.022402203208377235;0.019295301441722517;0.041163397093803365;0.03203300198081839;0.19341973079065156;1.0;0.018171261831963142;0.0344022327979711;0.006754307064843514;0.0344022327979711;0.0344022327979711;0.007817808197228682;0.03339691615813532
GO:0030449;0.01576813984486768;0.0;0.0;0.018171261831963142;0.0;0.0;0.018171261831963142;0.0;0.0;0.012564802592983293;0.018171261831963142;0.0;0.055239104915836015;0.09133392926315576;0.018171261831963142;1.0;0.03239814530310216;0.03485289001232425;0.03239814530310216;0.018171261831963142;0.011439692961041203;0.03239814530310216
GO:0030949;0.05381760497821364;0.0;0.0;0.11196272839300858;0.0;0.0;0.037375250853054785;0.0;0.0;0.06710889521747578;0.037375250853054785;0.0;0.03203300198081839;0.11013838381617665;0.0344022327979711;0.03239814530310216;1.0;0.11895499947908626;0.17643914182608875;0.1038370180746291;0.023419324709185466;0.588177307613437
GO:0070374;0.3903917718315648;0.0;0.0;0.020233460113947156;0.0;0.0;0.006754307064843514;0.0;0.0;0.020233460113947156;0.006754307064843514;0.0;0.01931939535712146;0.019903771799280025;0.006754307064843514;0.03485289001232425;0.11895499947908626;1.0;0.03188538176870792;0.020233460113947156;0.020233460113947156;0.16072781002879047
GO:0010469;0.014425580161593381;0.0;0.0;0.1637692245489811;0.0;0.0;0.1637692245489811;0.0;0.0;0.022402203208377235;0.033205470168080946;0.0;0.03203300198081839;0.039799803635641944;0.0344022327979711;0.03239814530310216;0.17643914182608875;0.03188538176870792;1.0;0.034662736913213595;0.007817808197228682;0.15765842615334905
GO:0032332;0.00915401932262876;0.0;0.0;0.1038370180746291;0.0;0.0;0.034662736913213595;0.0;0.0;0.06710889521747578;0.10275350038892153;0.0;0.03203300198081839;0.034662736913213595;0.0344022327979711;0.018171261831963142;0.1038370180746291;0.020233460113947156;0.034662736913213595;1.0;0.023419324709185466;0.10004507709335599
GO:2000546;0.00915401932262876;0.0;0.0;0.023419324709185466;0.0;0.0;0.007817808197228682;0.0;0.0;0.29320852521536217;0.02317494892701987;0.0;0.007817808197228682;0.02303772523729428;0.007817808197228682;0.011439692961041203;0.023419324709185466;0.020233460113947156;0.007817808197228682;0.023419324709185466;1.0;0.023419324709185466
GO:0051897;0.07271645434846631;0.0;0.0;0.10004507709335599;0.0;0.0;0.03339691615813532;0.0;0.0;0.06710889521747578;0.03339691615813532;0.0;0.03203300198081839;0.09841492126870216;0.03339691615813532;0.03239814530310216;0.588177307613437;0.16072781002879047;0.15765842615334905;0.10004507709335599;0.023419324709185466;1.0
