;GO:0042737;GO:0031295;GO:0033396;GO:0006212;GO:0006520;GO:0009313;GO:0008202;GO:0006210;GO:0006469;GO:0042104;GO:0046426;GO:0009822;GO:0051289;GO:0019482;GO:0046135;GO:0052695;GO:0002933;GO:0019221;GO:1990822;GO:0001819;GO:0015811;GO:0050852
GO:0046426;0.0;0.07995221284529233;0.04592709852317178;0.0;0.0;0.0;0.0;0.0;0.26823310931761346;0.0751093627406264;1.0;0.0;0.0;0.05039944720133014;0.0;0.0;0.0;0.10209934742440976;0.0;0.08518262314872135;0.0;0.26953478260970865
GO:0009822;0.34930535353009246;0.0;0.1310791179528071;0.41273800936150423;0.19076874122765808;0.3006615607302996;0.09835208021844917;0.4223797450937254;0.0;0.0;0.0;1.0;0.020346083498723314;0.14172483127289578;0.477152927113797;0.08651586007482973;0.08081202740753538;0.0239508132967792;0.0;0.0;0.0;0.02101931183919318
GO:0051289;0.02807527736705651;0.0;0.01887652695603444;0.019777817580782155;0.030428657152011145;0.0;0.0;0.020346083498723314;0.0;0.0;0.0;0.020346083498723314;1.0;0.020769490860343066;0.023691008747666522;0.023305123784276436;0.021397076072284558;0.03284114701966711;0.0;0.0;0.0;0.02756896765816427
GO:0019482;0.10213958798840382;0.05039944720133014;0.9236952011231153;0.2635659631602732;0.6459170110564596;0.08762462115340149;0.10718578319642252;0.2698267455943507;0.05678815801630368;0.04786507819519529;0.05039944720133014;0.14172483127289578;0.020769490860343066;1.0;0.3054848809320858;0.3892746904459348;0.08272176513255033;0.061322944468326764;0.0;0.05880226053653951;0.0;0.053655740275264964
GO:0046135;0.40993226527574955;0.0;0.27976118100204483;0.7820129721403968;0.43090374645285323;0.34421261743949444;0.2324450098542623;0.8026500985548036;0.0;0.0;0.0;0.477152927113797;0.023691008747666522;0.3054848809320858;1.0;0.33933752527230243;0.09233368333757573;0.02872503882788926;0.0;0.0;0.0;0.02460878496291955
GO:0052695;0.11529229555997568;0.0;0.3568901141910523;0.2883880052166476;0.5461488133959681;0.5175876848751667;0.12166491900069257;0.2959003757677114;0.0;0.0;0.0;0.08651586007482973;0.023305123784276436;0.3892746904459348;0.33933752527230243;1.0;0.09108780891041307;0.028159696525351777;0.0;0.0;0.0;0.024192685514444073
GO:0002933;0.10538043220922325;0.0;0.0762656108178322;0.07936260232047722;0.11300282443849327;0.08998465368809294;0.435933378080009;0.08129366326969084;0.0;0.0;0.0;0.08081202740753538;0.021397076072284558;0.08272176513255033;0.09233368333757573;0.09108780891041307;1.0;0.02542065798400764;0.0;0.0;0.0;0.022142927886516683
GO:0019221;0.03543428724226141;0.10209934742440976;0.05482678533594993;0.023167227161864604;0.039267296608565025;0.0;0.0;0.0239508132967792;0.12374867171527267;0.09433223565018599;0.10209934742440976;0.0239508132967792;0.03284114701966711;0.061322944468326764;0.02872503882788926;0.028159696525351777;0.02542065798400764;1.0;0.0;0.11552014653371562;0.0;0.4841233174681694
GO:1990822;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.6392607109255933;0.0
GO:0001819;0.0;0.23312013242156335;0.05280305247752474;0.0;0.0;0.0;0.0;0.0;0.1021201772936187;0.21624018215017438;0.08518262314872135;0.0;0.0;0.05880226053653951;0.0;0.0;0.0;0.11552014653371562;0.0;1.0;0.0;0.2560276398137838
GO:0015811;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6392607109255933;0.0;1.0;0.0
GO:0050852;0.029373480144677964;0.5235197099966915;0.04861570420294932;0.020413377208106327;0.03195955637753784;0.0;0.0;0.02101931183919318;0.10132079618896105;0.48944336506056857;0.26953478260970865;0.02101931183919318;0.02756896765816427;0.053655740275264964;0.02460878496291955;0.024192685514444073;0.022142927886516683;0.4841233174681694;0.0;0.2560276398137838;0.0;1.0
