;GO:0042737;GO:0031295;GO:0033396;GO:0006212;GO:0006520;GO:0009313;GO:0008202;GO:0006210;GO:0006469;GO:0042104;GO:0046426;GO:0009822;GO:0051289;GO:0019482;GO:0046135;GO:0052695;GO:0002933;GO:0019221;GO:1990822;GO:0001819;GO:0015811;GO:0050852
GO:0046426;0.0;0.02243583701703053;0.0070434909638469176;0.0;0.0;0.0;0.0;0.0;0.021816671961227406;0.01225195084958968;1.0;0.0;0.0;0.011733636162394197;0.0;0.0;0.0;0.027745732267497995;0.0;0.015561846551258574;0.0;0.027745732267497995
GO:0009822;0.18895450611574763;0.0;0.04058570182771227;0.05284222327477744;0.13976065137701124;0.13637517524438433;0.046184872544277604;0.05679957114574304;0.0;0.0;0.0;1.0;0.02425491837628342;0.13976065137701124;0.04739227572287309;0.09943474165378033;0.09943474165378033;0.02425491837628342;0.0;0.0;0.0;0.015345541423299216
GO:0051289;0.03940633811535304;0.0;0.0070434909638469176;0.002990291395605704;0.03940633811535304;0.0;0.0;0.003214233965668145;0.0;0.0;0.0;0.02425491837628342;1.0;0.03000663461918114;0.0026818840224673984;0.03940633811535304;0.03940633811535304;0.03940633811535304;0.0;0.0;0.0;0.015345541423299216
GO:0019482;0.12301430641692598;0.009488087970379274;0.23473112040843483;0.017230528949772693;0.6933866985672497;0.05713697213364702;0.05713697213364702;0.01852092123134691;0.0030693821224270995;0.005181334994608362;0.011733636162394197;0.13976065137701124;0.03000663461918114;1.0;0.015453437199118562;0.3787652533036628;0.12301430641692598;0.03000663461918114;0.0;0.03000663461918114;0.0;0.015345541423299216
GO:0046135;0.020892837611877865;0.0;0.015453437199118562;0.2414727267820666;0.015453437199118562;0.01507910263292127;0.008138512818899648;0.2414727267820666;0.0;0.0;0.0;0.04739227572287309;0.0026818840224673984;0.015453437199118562;1.0;0.010994571937219982;0.010994571937219982;0.0026818840224673984;0.0;0.0;0.0;0.0026818840224673984
GO:0052695;0.16232789161339994;0.0;0.08890799227975339;0.012258909627266145;0.4998131256116981;0.21662655842018974;0.0753971183497429;0.013176977923930293;0.0;0.0;0.0;0.09943474165378033;0.03940633811535304;0.3787652533036628;0.010994571937219982;1.0;0.16232789161339994;0.039596319111344626;0.0;0.0;0.0;0.015345541423299216
GO:0002933;0.2665488065108726;0.0;0.028875285971511552;0.012258909627266145;0.1774108252597164;0.09346194124708902;0.43104596958387315;0.013176977923930293;0.0;0.0;0.0;0.09943474165378033;0.03940633811535304;0.12301430641692598;0.010994571937219982;0.16232789161339994;1.0;0.07878920243101299;0.0;0.0;0.0;0.015345541423299216
GO:0019221;0.06501871918899069;0.02243583701703053;0.0070434909638469176;0.002990291395605704;0.04327546905815194;0.0;0.0;0.003214233965668145;0.00725795937566638;0.01225195084958968;0.027745732267497995;0.02425491837628342;0.03940633811535304;0.03000663461918114;0.0026818840224673984;0.039596319111344626;0.07878920243101299;1.0;0.0;0.10091202498550139;0.0;0.10559224970495792
GO:1990822;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.24269584116836315;0.0
GO:0001819;0.0;0.02243583701703053;0.0070434909638469176;0.0;0.0;0.0;0.0;0.0;0.004070797230740158;0.01225195084958968;0.015561846551258574;0.0;0.0;0.03000663461918114;0.0;0.0;0.0;0.10091202498550139;0.0;1.0;0.0;0.03628655925051139
GO:0015811;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24269584116836315;0.0;1.0;0.0
GO:0050852;0.015345541423299216;0.06370349630121327;0.0070434909638469176;0.002990291395605704;0.015345541423299216;0.0;0.0;0.003214233965668145;0.00725795937566638;0.034787741818458985;0.027745732267497995;0.015345541423299216;0.015345541423299216;0.015345541423299216;0.0026818840224673984;0.015345541423299216;0.015345541423299216;0.10559224970495792;0.0;0.03628655925051139;0.0;1.0
