;GO:0042738;GO:0006342;GO:0045944;GO:0000122;GO:1901837;GO:0097267;GO:0006999;GO:0006518;GO:0000281;GO:0050852;GO:0045618;GO:0060271;GO:0006351;GO:0051260;GO:0000921;GO:0006355;GO:0061408;GO:0006334;GO:0007517;GO:0030217;GO:0006406;GO:0006607;GO:0016485;GO:0071169;GO:0034613
GO:0045618;0.0;0.06896551724137934;0.12244897959183676;0.07692307692307687;0.07407407407407407;0.0;0.0;0.0;0.0;0.13888888888888884;1.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.09677419354838712;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0060271;0.11111111111111116;0.07999999999999996;0.0;0.0;0.0;0.06896551724137934;0.3571428571428571;0.10526315789473684;0.125;0.06451612903225812;0.0;1.0;0.052631578947368474;0.33333333333333337;0.38888888888888884;0.0;0.03448275862068961;0.26315789473684215;0.0;0.09090909090909094;0.0;0.0;0.0;0.0;0.0
GO:0006351;0.125;0.02941176470588236;0.0;0.0;0.0;0.14634146341463417;0.06060606060606055;0.23333333333333328;0.0625;0.04255319148936165;0.0;0.052631578947368474;1.0;0.05882352941176472;0.05128205128205132;0.0;0.027027027027026973;0.052631578947368474;0.0;0.052631578947368474;0.0;0.0;0.1875;0.0;0.0
GO:0051260;0.1428571428571429;0.08695652173913049;0.0;0.0;0.0;0.07999999999999996;0.5;0.1333333333333333;0.16666666666666663;0.07407407407407407;0.0;0.33333333333333337;0.05882352941176472;1.0;0.5;0.0;0.03703703703703709;0.5384615384615384;0.0;0.11111111111111116;0.0;0.0;0.0;0.0;0.0
GO:0000921;0.10526315789473684;0.07843137254901966;0.0;0.0;0.0;0.06666666666666665;0.4285714285714286;0.09999999999999998;0.11764705882352944;0.0625;0.0;0.38888888888888884;0.05128205128205132;0.5;1.0;0.0;0.03389830508474578;0.47058823529411764;0.0;0.08695652173913049;0.0;0.0;0.0;0.0;0.0
GO:0006355;0.0;0.4285714285714286;0.5142857142857142;0.5;0.4736842105263158;0.0;0.0;0.0;0.0;0.11428571428571432;0.11764705882352944;0.0;0.0;0.0;0.0;1.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0061408;0.03703703703703709;0.2857142857142857;0.7291666666666667;0.3125;0.28358208955223885;0.03076923076923077;0.037735849056603765;0.036363636363636376;0.038461538461538436;0.09523809523809523;0.09677419354838712;0.03448275862068961;0.027027027027026973;0.03703703703703709;0.03389830508474578;0.375;1.0;0.03448275862068961;0.0;0.03448275862068961;0.0;0.0;0.0;0.0;0.0
GO:0006334;0.11111111111111116;0.10204081632653061;0.0;0.0;0.0;0.06896551724137934;0.3571428571428571;0.10526315789473684;0.125;0.06451612903225812;0.0;0.26315789473684215;0.052631578947368474;0.5384615384615384;0.47058823529411764;0.0;0.03448275862068961;1.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.0;0.0
GO:0007517;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.0
GO:0030217;0.11111111111111116;0.038461538461538436;0.0;0.0;0.0;0.06896551724137934;0.11764705882352944;0.10526315789473684;0.125;0.09999999999999998;0.0;0.09090909090909094;0.052631578947368474;0.11111111111111116;0.08695652173913049;0.0;0.03448275862068961;0.09090909090909094;0.1333333333333333;1.0;0.0;0.0;0.0;0.0;0.0
GO:0006406;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.33333333333333337;0.0;0.1428571428571429;0.1428571428571429
GO:0006607;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33333333333333337;1.0;0.0;0.3793103448275862;0.23076923076923073
GO:0016485;0.125;0.0;0.0;0.0;0.0;0.16000000000000003;0.0;0.3571428571428571;0.0;0.0;0.0;0.0;0.1875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
GO:0071169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.3793103448275862;0.0;1.0;0.4285714285714286
GO:0034613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.23076923076923073;0.0;0.4285714285714286;1.0
