;GO:0060044;GO:0016525;GO:0060441;GO:0008584;GO:0060480;GO:0006366;GO:0006641;GO:0045647;GO:0060644;GO:0060326;GO:0002317;GO:0030225;GO:0045617;GO:0045656;GO:0060435;GO:0002686;GO:0010629;GO:0001953;GO:0035987;GO:0008360;GO:0035264;GO:0008285;GO:0060065;GO:0008284;GO:0045665;GO:0043367;GO:0045944;GO:0048539;GO:0048538;GO:0000122;GO:2000738;GO:0030326;GO:0007229;GO:0071277;GO:0048863;GO:0048541;GO:0035855;GO:0033599;GO:0060070;GO:0010870;GO:0045638;GO:0060574;GO:0045639;GO:0006351;GO:0060218;GO:0006355;GO:0048704;GO:0006357;GO:0060535;GO:0007517;GO:0043065;GO:0050900
GO:0002317;0.0;0.0;0.1624151155713728;0.18280421184396092;0.256908668227038;0.023987756031928202;0.020249741408514595;0.0;0.28543413696397996;0.02185501700479828;1.0;0.5364485743960962;0.0;0.0;0.14340118893142453;0.0;0.0;0.0;0.29485197738367674;0.0;0.18114870791948307;0.0;0.16104391794677164;0.0;0.0;0.5873298957413917;0.0;0.15554060792679242;0.17306501088948578;0.0;0.0;0.18098881008919415;0.020523665909713697;0.020346083498723314;0.3093945487053177;0.15120104785034139;0.234743177538099;0.0;0.02063782854699253;0.0;0.0;0.21656585067414427;0.0;0.02691987698256535;0.27769609822709435;0.0;0.18161844653902492;0.0;0.1492244198585408;0.1850561541456785;0.0;0.3220259475984816
GO:0030225;0.0;0.0;0.18336428470858376;0.20978012441354665;0.28648230859609075;0.02821077785449304;0.02317880781211402;0.0;0.3224123387227643;0.025306464447036534;0.5364485743960962;1.0;0.0;0.0;0.15948950011542917;0.0;0.0;0.0;0.334480001942936;0.0;0.2076028834532387;0.0;0.18161844653902492;0.0;0.0;0.6172188055402201;0.0;0.1746495612699634;0.19705451514944394;0.0;0.0;0.20739290106390093;0.023538411979250773;0.023305123784276436;0.3533191763482224;0.16919691832374165;0.26488158326468625;0.0;0.0236886996792754;0.0;0.0;0.2419649272754369;0.0;0.03235535707366127;0.3125740451697419;0.0;0.20822007083858698;0.0;0.16672562080491438;0.21275113190503414;0.0;0.026626353560731113
GO:0045617;0.3985345473191149;0.4634657954578896;0.0;0.0;0.0;0.0;0.0;0.4251678201269068;0.0;0.0;0.0;0.0;1.0;0.42151182176667296;0.0;0.1948131343823926;0.24921198256579288;0.19360046312865217;0.0;0.32278269183191366;0.0;0.24647756143231725;0.0;0.08746998813711275;0.5409818781293403;0.0;0.08973557308771546;0.0;0.0;0.25168959523756707;0.3243567052588426;0.0;0.0718499167063563;0.0;0.0;0.0;0.0;0.30963685785802114;0.0722798949480534;0.06199461267470701;0.49698196897962427;0.0;0.3622924724681082;0.0;0.0;0.10109620208580974;0.0;0.0974742926502325;0.0;0.0;0.08424661014832871;0.0
GO:0045656;0.39501568794713243;0.4587137450995064;0.0;0.0;0.0;0.0;0.0;0.7048851292683223;0.0;0.0;0.0;0.0;0.42151182176667296;1.0;0.0;0.5398481502823603;0.24594322083901085;0.19176853038276306;0.0;0.3193318685499928;0.0;0.2435159330434043;0.0;0.08639043338578885;0.5350766784674317;0.0;0.08859973347944164;0.0;0.0;0.24860217336025728;0.3214030501290604;0.0;0.07111989241258229;0.0;0.0;0.0;0.0;0.306827602584998;0.07154115192173237;0.061450362778400595;0.822750717457153;0.0;0.6684627312280479;0.0;0.0;0.09965686663685677;0.0;0.09613555923962187;0.0;0.0;0.08324469953301897;0.0
GO:0060435;0.0;0.0;0.1583218797042365;0.3707661859977645;0.14340118893142453;0.0;0.0;0.0;0.15892072745805177;0.0;0.14340118893142453;0.15948950011542917;0.0;0.0;1.0;0.0;0.0;0.0;0.16402737200010592;0.0;0.17607151427147738;0.0;0.327734775097427;0.0;0.0;0.16197555421439414;0.0;0.3168057809853483;0.3515425899422545;0.0;0.0;0.17592045025328173;0.0;0.0;0.17189609439026843;0.30817468628054767;0.20561650569971085;0.0;0.0;0.0;0.0;0.14576196981665243;0.0;0.0;0.1547185392686455;0.0;0.17651525819746902;0.0;0.14576196981665243;0.37520291147469714;0.0;0.0
GO:0002686;0.200670435203442;0.21991033887308514;0.0;0.0;0.0;0.0;0.0;0.5450375323329669;0.0;0.0;0.0;0.0;0.1948131343823926;0.5398481502823603;0.0;1.0;0.2930887190048788;0.21694399862154645;0.0;0.08612480437500859;0.0;0.2856023251289652;0.0;0.10179873491545763;0.2554125780799129;0.0;0.10488045790744338;0.0;0.0;0.292623926087428;0.07175398724971883;0.0;0.08124326429030926;0.0;0.0;0.0;0.0;0.07145739224883689;0.08179344908587834;0.06886461412120384;0.6489673107641521;0.0;0.4275110366313809;0.0;0.0;0.12073823436557758;0.0;0.11560790773722722;0.0;0.0;0.09745899174589832;0.0
GO:0010629;0.2596923792835826;0.33200877052892;0.0;0.0;0.0;0.0;0.0;0.24921198256579288;0.0;0.0;0.0;0.0;0.24921198256579288;0.24594322083901085;0.0;0.2930887190048788;1.0;0.2901336383551622;0.0;0.11736439021136533;0.0;0.44463878753791697;0.0;0.15410736590107543;0.37087488029124377;0.0;0.5234961419503599;0.0;0.0;0.8695155565641915;0.08958190417905282;0.0;0.10737396702031331;0.0;0.0;0.0;0.0;0.08905749692354173;0.10846973235754606;0.21241130079506945;0.3200862491305648;0.0;0.10737396702031331;0.0;0.0;0.6807245890528142;0.0;0.6255791424955697;0.0;0.0;0.14314260091371941;0.0
GO:0001953;0.19938398752695566;0.21824248843330596;0.0;0.0;0.0;0.0;0.0;0.19360046312865217;0.0;0.0;0.0;0.0;0.19360046312865217;0.19176853038276306;0.0;0.21694399862154645;0.2901336383551622;1.0;0.0;0.085439787885186;0.0;0.2830035299738722;0.0;0.10084307999851413;0.2533321578878068;0.0;0.10386635487476423;0.0;0.0;0.28989638631785575;0.0712778705966669;0.0;0.0806334254365411;0.0;0.0;0.0;0.0;0.0709851905646393;0.08117535394557135;0.06842595255362052;0.2302436261232295;0.0;0.0806334254365411;0.0;0.0;0.11939624796153145;0.0;0.11437696254474784;0.0;0.0;0.09658272969084195;0.0
GO:0035987;0.0;0.0;0.18938809421231523;0.21770204821139671;0.29485197738367674;0.029491049503899924;0.024036147225061304;0.0;0.33305205864828485;0.02633190525729825;0.29485197738367674;0.334480001942936;0.0;0.0;0.16402737200010592;0.0;0.0;0.0;1.0;0.0;0.21535818280514718;0.0;0.1875262471015618;0.0;0.0;0.34074515173172953;0.0;0.18010587308000625;0.20402850057033914;0.0;0.0;0.21513222754433456;0.02442306753526618;0.02417200776646314;0.36613709039312614;0.17431286120661788;0.2735418089235845;0.0;0.024584903024940145;0.0;0.0;0.24917108551034947;0.0;0.03405074733604062;0.3225642778381552;0.0;0.21602241706039854;0.0;0.17169101483479618;0.22090339284883592;0.0;0.02776395427004434
GO:0008360;0.33373360944780767;0.5847781792981603;0.0;0.0;0.0;0.0;0.0;0.32278269183191366;0.0;0.0;0.0;0.0;0.32278269183191366;0.3193318685499928;0.0;0.08612480437500859;0.11736439021136533;0.085439787885186;0.0;1.0;0.0;0.11770485076131375;0.0;0.12222555450178053;0.44019288580411275;0.0;0.1266952612483087;0.0;0.0;0.1211743252883006;0.34707899698113226;0.0;0.0937470436535223;0.0;0.0;0.0;0.0;0.34545367637141156;0.09448037778685973;0.07764254682379705;0.3936535679521482;0.0;0.4000435896962987;0.0;0.0;0.15058719560829284;0.0;0.14268963226259998;0.0;0.0;0.11602252207736874;0.0
GO:0035264;0.0;0.0;0.259308187149651;0.23944060824471405;0.18114870791948307;0.0;0.0;0.0;0.20664022039389393;0.0;0.18114870791948307;0.2076028834532387;0.0;0.0;0.17607151427147738;0.0;0.0;0.0;0.21535818280514718;0.0;1.0;0.0;0.20343587627537477;0.0;0.0;0.21183502468890872;0.0;0.19473222985356445;0.22300307959450275;0.0;0.0;0.23633560689100838;0.0;0.0;0.22912912185576254;0.1879777577260384;0.2045630865354857;0.0;0.0;0.0;0.0;0.18493232137492305;0.0;0.0;0.199591512354809;0.0;0.23741035576136002;0.0;0.18493232137492305;0.24331890638325784;0.0;0.0
GO:0008285;0.6207330840744619;0.29547437795606;0.0;0.0;0.0;0.0;0.0;0.24647756143231725;0.0;0.0;0.0;0.0;0.24647756143231725;0.2435159330434043;0.0;0.2856023251289652;0.44463878753791697;0.2830035299738722;0.0;0.11770485076131375;0.0;1.0;0.0;0.7683472196911458;0.35220267538826444;0.0;0.15577696298180257;0.0;0.0;0.4270956516141099;0.09241053110919283;0.0;0.1087727100365203;0.0;0.0;0.0;0.0;0.47376340392448657;0.10976119822929269;0.08767303383091832;0.3091082038257937;0.0;0.1087727100365203;0.0;0.0;0.19353027338158418;0.0;0.1806783623775571;0.0;0.0;0.1399483049032795;0.0
GO:0060065;0.0;0.0;0.18010587308000625;0.6755402018219864;0.16104391794677164;0.0;0.0;0.0;0.18088125627407514;0.0;0.16104391794677164;0.18161844653902492;0.0;0.0;0.327734775097427;0.0;0.0;0.0;0.1875262471015618;0.0;0.20343587627537477;0.0;1.0;0.0;0.0;0.18484922057458414;0.0;0.3583594474338539;0.4034548973311626;0.0;0.0;0.2032342347307051;0.0;0.0;0.19788221543500392;0.34735500014066306;0.23377939205810724;0.0;0.0;0.0;0.0;0.16402737200010592;0.0;0.0;0.17545728273853117;0.0;0.20402850057033914;0.0;0.16402737200010592;0.4349318513357085;0.0;0.0
GO:0008284;0.4686130243415438;0.10055224791007761;0.0;0.0;0.0;0.0;0.0;0.08746998813711275;0.0;0.0;0.0;0.0;0.08746998813711275;0.08639043338578885;0.0;0.10179873491545763;0.15410736590107543;0.10084307999851413;0.0;0.12222555450178053;0.0;0.7683472196911458;0.0;1.0;0.12648092529732122;0.0;0.43710846410617876;0.0;0.0;0.15468331848007125;0.25398536242979425;0.0;0.11262211220720823;0.0;0.0;0.0;0.0;0.48785454400105893;0.11368214333623347;0.2405957271408991;0.11046789101527746;0.0;0.3005474109199205;0.0;0.0;0.20606155692100436;0.0;0.19155379589389968;0.0;0.0;0.3906503731912574;0.0
GO:0045665;0.5108578840293897;0.622682322296164;0.0;0.0;0.0;0.0;0.0;0.5409818781293403;0.0;0.0;0.0;0.0;0.5409818781293403;0.5350766784674317;0.0;0.2554125780799129;0.37087488029124377;0.2533321578878068;0.0;0.44019288580411275;0.0;0.35220267538826444;0.0;0.12648092529732122;1.0;0.0;0.13127338375344572;0.0;0.0;0.3629424454878284;0.4195130059736865;0.0;0.09623028958201076;0.0;0.0;0.0;0.0;0.40003973107363017;0.09700314867675149;0.07933818183291791;0.6628557965339772;0.0;0.4852268608949475;0.0;0.0;0.15709916390549294;0.0;0.14852323956355235;0.0;0.0;0.11985016391171455;0.0
GO:0043367;0.0;0.0;0.18665803323112312;0.2141024246217492;0.2910660593059273;0.02890698732904625;0.023646741634018108;0.0;0.32822963332198063;0.02586528290592556;0.5873298957413917;0.6172188055402201;0.0;0.0;0.16197555421439414;0.0;0.0;0.0;0.34074515173172953;0.0;0.21183502468890872;0.0;0.18484922057458414;0.0;0.0;1.0;0.0;0.17763511802526943;0.2008635641416045;0.0;0.0;0.21161639824474554;0.024021128998712764;0.023778223686460598;0.3603173382618865;0.17199746947756434;0.2696172192934678;0.0;0.024177664489199117;0.0;0.0;0.24591048492216197;0.0;0.03327449286555257;0.318038722581947;0.0;0.21247767117207728;0.0;0.16944430220836829;0.2171980256886271;0.0;0.38426938660578275
GO:0045944;0.09337022746264595;0.10398160113830308;0.0;0.0;0.0;0.0;0.0;0.08973557308771546;0.0;0.0;0.0;0.0;0.08973557308771546;0.08859973347944164;0.0;0.10488045790744338;0.5234961419503599;0.10386635487476423;0.0;0.1266952612483087;0.0;0.15577696298180257;0.0;0.43710846410617876;0.13127338375344572;0.0;1.0;0.0;0.0;0.6552735478926591;0.2611597061458567;0.0;0.11640615694752297;0.0;0.0;0.0;0.0;0.09731174760910834;0.11753897601974615;0.4610204594277033;0.1141062205026606;0.0;0.3106456485325689;0.0;0.0;0.7256337160740953;0.0;0.8206065121900826;0.0;0.0;0.40788464424501825;0.0
GO:0048539;0.0;0.0;0.1732503916459965;0.4104476776278634;0.15554060792679242;0.0;0.0;0.0;0.17396775290999428;0.0;0.15554060792679242;0.1746495612699634;0.0;0.0;0.3168057809853483;0.0;0.0;0.0;0.18010587308000625;0.0;0.19473222985356445;0.0;0.3583594474338539;0.0;0.0;0.17763511802526943;0.0;1.0;0.6809630792807275;0.0;0.0;0.19454746514611823;0.0;0.0;0.18963766057725814;0.5896159155269531;0.22491979358110492;0.0;0.0;0.0;0.0;0.1583218797042365;0.0;0.0;0.1689447205547897;0.0;0.19527516244752874;0.0;0.1583218797042365;0.4158918828162793;0.0;0.0
GO:0048538;0.0;0.0;0.19527516244752874;0.4707074917229597;0.17306501088948578;0.0;0.0;0.0;0.19618698882696156;0.0;0.17306501088948578;0.19705451514944394;0.0;0.0;0.3515425899422545;0.0;0.0;0.0;0.20402850057033914;0.0;0.22300307959450275;0.0;0.4034548973311626;0.0;0.0;0.2008635641416045;0.0;0.6809630792807275;1.0;0.0;0.0;0.2227608064660928;0.0;0.0;0.21634717429810024;0.6584351547554566;0.25337235347219206;0.0;0.0;0.0;0.0;0.17651525819746902;0.0;0.0;0.18982240132706396;0.0;0.22371538753717987;0.0;0.17651525819746902;0.477881595486094;0.0;0.0
GO:0000122;0.261552858755413;0.3036208522043045;0.0;0.0;0.0;0.0;0.0;0.25168959523756707;0.0;0.0;0.0;0.0;0.25168959523756707;0.24860217336025728;0.0;0.292623926087428;0.8695155565641915;0.28989638631785575;0.0;0.1211743252883006;0.0;0.4270956516141099;0.0;0.15468331848007125;0.3629424454878284;0.0;0.6552735478926591;0.0;0.0;1.0;0.0945356128624475;0.0;0.11172898296559755;0.0;0.0;0.0;0.0;0.09402145905649195;0.11277219012309303;0.273878533656299;0.31734983901519537;0.0;0.11172898296559755;0.0;0.0;0.6726368454127089;0.0;0.7648362735786254;0.0;0.0;0.14488045371900818;0.0
GO:2000738;0.2823779643195085;0.3316938632475844;0.0;0.0;0.0;0.0;0.0;0.3243567052588426;0.0;0.0;0.0;0.0;0.3243567052588426;0.3214030501290604;0.0;0.07175398724971883;0.08958190417905282;0.0712778705966669;0.0;0.34707899698113226;0.0;0.09241053110919283;0.0;0.25398536242979425;0.4195130059736865;0.0;0.2611597061458567;0.0;0.0;0.0945356128624475;1.0;0.0;0.07696775404132235;0.0;0.0;0.0;0.0;0.2907234416447031;0.07746137857144716;0.1755105648460797;0.3829941575954309;0.0;0.4891787132126199;0.0;0.0;0.11153094140458329;0.0;0.10713900900523397;0.0;0.0;0.2438342462032957;0.0
GO:0030326;0.0;0.0;0.4085389888620382;0.23916132533295142;0.18098881008919415;0.0;0.0;0.0;0.2064321799075851;0.0;0.18098881008919415;0.20739290106390093;0.0;0.0;0.17592045025328173;0.0;0.0;0.0;0.21513222754433456;0.0;0.23633560689100838;0.0;0.2032342347307051;0.0;0.0;0.21161639824474554;0.0;0.19454746514611823;0.2227608064660928;0.0;0.0;1.0;0.0;0.0;0.22887336272548306;0.18780558253733368;0.20435920538367028;0.0;0.0;0.0;0.0;0.1847656773582784;0.0;0.0;0.19939741607998637;0.0;0.702556528175043;0.0;0.3674565549263847;0.24303050837521004;0.0;0.0
GO:0007229;0.07416141918200261;0.0783125803978541;0.0;0.0;0.020523665909713697;0.03337779732096821;0.026556582206946584;0.0718499167063563;0.023428626955880844;0.029387402899836816;0.020523665909713697;0.023538411979250773;0.0718499167063563;0.07111989241258229;0.0;0.08124326429030926;0.10737396702031331;0.0806334254365411;0.02442306753526618;0.0937470436535223;0.0;0.1087727100365203;0.0;0.11262211220720823;0.09623028958201076;0.024021128998712764;0.11640615694752297;0.0;0.0;0.11172898296559755;0.07696775404132235;0.0;1.0;0.026722527706024846;0.025994888546882214;0.0;0.02319176461071406;0.07662659337288799;0.38062797793283465;0.07365293121101205;0.08667154479166435;0.020954574867523425;0.08799208215824669;0.03934007249643965;0.02262495253948777;0.13627084752392568;0.0;0.12977114119614253;0.0;0.0;0.10733446353638204;0.031182405578958117
GO:0071277;0.0;0.0;0.0;0.0;0.020346083498723314;0.032910645270208795;0.026260009454108738;0.0;0.023197499151391014;0.029024665265743595;0.020346083498723314;0.023305123784276436;0.0;0.0;0.0;0.0;0.0;0.0;0.02417200776646314;0.0;0.0;0.0;0.0;0.0;0.0;0.023778223686460598;0.0;0.0;0.0;0.0;0.0;0.0;0.026722527706024846;1.0;0.02571066150219781;0.0;0.022965263975006596;0.0;0.026916392723457208;0.0;0.0;0.020769490860343066;0.0;0.03869273791729684;0.02240933659861543;0.0;0.0;0.0;0.0;0.0;0.0;0.030774309778033852
GO:0048863;0.0;0.0;0.1999565156063174;0.2317841727099185;0.3093945487053177;0.031813904622362346;0.025557009211075298;0.0;0.35172623182686713;0.0281682629105239;0.3093945487053177;0.3533191763482224;0.0;0.0;0.17189609439026843;0.0;0.0;0.0;0.36613709039312614;0.0;0.22912912185576254;0.0;0.19788221543500392;0.0;0.0;0.3603173382618865;0.0;0.18963766057725814;0.21634717429810024;0.0;0.0;0.22887336272548306;0.025994888546882214;0.02571066150219781;1.0;0.1832261671977254;0.2887293128348636;0.0;0.02617830340443213;0.0;0.0;0.26171090468248986;0.0;0.03718559390854899;0.874541995442163;0.0;0.2298811684631572;0.0;0.1803315610486553;0.23541652744627303;0.0;0.029813254697273417
GO:0048541;0.0;0.0;0.16788342186783403;0.3960758504029737;0.15120104785034139;0.0;0.0;0.0;0.16855694015885875;0.0;0.15120104785034139;0.16919691832374165;0.0;0.0;0.30817468628054767;0.0;0.0;0.0;0.17431286120661788;0.0;0.1879777577260384;0.0;0.34735500014066306;0.0;0.0;0.17199746947756434;0.0;0.5896159155269531;0.6584351547554566;0.0;0.0;0.18780558253733368;0.0;0.0;0.1832261671977254;1.0;0.21798171625796403;0.0;0.0;0.0;0.0;0.15382797988763233;0.0;0.0;0.16383726693474385;0.0;0.188483630344362;0.0;0.15382797988763233;0.4011431192760141;0.0;0.0
GO:0035855;0.0;0.0;0.18098881008919415;0.26949285762477915;0.234743177538099;0.02771430443949531;0.02284259558844974;0.0;0.2638011339105108;0.024906228224258288;0.234743177538099;0.26488158326468625;0.0;0.0;0.20561650569971085;0.0;0.0;0.0;0.2735418089235845;0.0;0.2045630865354857;0.0;0.23377939205810724;0.0;0.0;0.2696172192934678;0.0;0.22491979358110492;0.25337235347219206;0.0;0.0;0.20435920538367028;0.02319176461071406;0.022965263975006596;0.2887293128348636;0.21798171625796403;1.0;0.0;0.02333764465063502;0.0;0.0;0.23911137066116184;0.0;0.03170397343471949;0.2558529198319316;0.0;0.20516230599638943;0.0;0.16475938130328857;0.2732522952769367;0.0;0.026183644165856633
GO:0033599;0.33976390743804114;0.37386531295097924;0.0;0.0;0.0;0.0;0.0;0.30963685785802114;0.0;0.0;0.0;0.0;0.30963685785802114;0.306827602584998;0.0;0.07145739224883689;0.08905749692354173;0.0709851905646393;0.0;0.34545367637141156;0.0;0.47376340392448657;0.0;0.48785454400105893;0.40003973107363017;0.0;0.09731174760910834;0.0;0.0;0.09402145905649195;0.2907234416447031;0.0;0.07662659337288799;0.0;0.0;0.0;0.0;1.0;0.07711583769781888;0.06551863670048165;0.36536837776268627;0.0;0.3702161369508002;0.0;0.0;0.11081600324978992;0.0;0.10647910216506665;0.0;0.0;0.09088998114159912;0.0
GO:0060070;0.07461959654285333;0.07889385952373623;0.0;0.0;0.02063782854699253;0.03368079905630428;0.0267480382918546;0.0722798949480534;0.023577511584009055;0.02962203158350366;0.02063782854699253;0.0236886996792754;0.0722798949480534;0.07154115192173237;0.0;0.08179344908587834;0.10846973235754606;0.08117535394557135;0.024584903024940145;0.09448037778685973;0.0;0.10976119822929269;0.0;0.11368214333623347;0.09700314867675149;0.024177664489199117;0.11753897601974615;0.0;0.0;0.11277219012309303;0.07746137857144716;0.0;0.38062797793283465;0.026916392723457208;0.02617830340443213;0.0;0.02333764465063502;0.07711583769781888;1.0;0.07410482798045356;0.08729799056328966;0.02107359558167432;0.08863783366095006;0.03976167667021027;0.02276376769311785;0.13782586901002294;0.0;0.13118059359556308;0.0;0.0;0.1082968683486565;0.03144670107647889
