Module	SS	value
M130	Ganesan	81
M130	LC	15
M130	PS	68
M130	Zhou	63
M130	Resnik	58
M130	Lin	55
M130	Nunivers	79
M130	AIC	72
M36	Annotation	117
M36	DF	56
M36	Ganesan	72
M36	LC	9
M36	PS	70
M36	Zhou	7
M36	Resnik	33
M36	Lin	72
M36	Nunivers	71
M36	AIC	57
M34	Annotation	113
M34	DF	65
M34	Ganesan	13
M34	LC	14
M34	PS	26
M34	Zhou	14
M34	Resnik	63
M34	Lin	47
M34	Nunivers	66
M34	AIC	14
M33	Annotation	189
M33	DF	98
M33	Ganesan	14
M33	LC	36
M33	PS	57
M33	Zhou	19
M33	Resnik	46
M33	Lin	117
M33	Nunivers	92
M33	AIC	66
M31	Annotation	267
M31	DF	116
M31	Ganesan	9
M31	LC	19
M31	PS	25
M31	Zhou	32
M31	Resnik	19
M31	Lin	105
M31	Nunivers	99
M31	AIC	114
M30	Annotation	172
M30	DF	83
M30	Ganesan	12
M30	LC	11
M30	PS	35
M30	Zhou	12
M30	Resnik	59
M30	Lin	69
M30	Nunivers	83
M30	AIC	63
M129	Annotation	59
M129	DF	25
M129	Ganesan	37
M129	LC	7
M129	PS	38
M129	Zhou	9
M129	Resnik	22
M129	Lin	23
M129	Nunivers	43
M129	AIC	25
M128	Annotation	25
M128	DF	5
M128	Ganesan	7
M128	LC	7
M128	PS	10
M128	Zhou	7
M128	Resnik	5
M128	Lin	11
M128	Nunivers	16
M128	AIC	5
M127	Annotation	106
M127	DF	59
M127	Ganesan	49
M127	LC	12
M127	PS	43
M127	Zhou	11
M127	Resnik	20
M127	Lin	48
M127	Nunivers	56
M127	AIC	59
M126	Annotation	87
M126	DF	49
M126	Ganesan	44
M126	LC	7
M126	PS	50
M126	Zhou	9
M126	Resnik	33
M126	Lin	51
M126	Nunivers	52
M126	AIC	52
M125	Annotation	25
M125	DF	5
M125	Ganesan	7
M125	LC	7
M125	PS	10
M125	Zhou	7
M125	Resnik	5
M125	Lin	11
M125	Nunivers	16
M125	AIC	5
M124	Annotation	234
M124	DF	138
M124	Ganesan	112
M124	LC	12
M124	PS	141
M124	Zhou	21
M124	Resnik	81
M124	Lin	91
M124	Nunivers	160
M124	AIC	125
M123	Annotation	102
M123	DF	56
M123	Ganesan	16
M123	LC	16
M123	PS	45
M123	Zhou	6
M123	Resnik	52
M123	Lin	49
M123	Nunivers	50
M123	AIC	43
M122	Annotation	241
M122	DF	118
M122	Ganesan	23
M122	LC	22
M122	PS	68
M122	Zhou	26
M122	Resnik	67
M122	Lin	83
M122	Nunivers	119
M122	AIC	94
M29	Annotation	216
M29	DF	83
M29	Ganesan	10
M29	LC	7
M29	PS	94
M29	Zhou	7
M29	Resnik	106
M29	Lin	99
M29	Nunivers	112
M29	AIC	88
M121	Annotation	25
M121	DF	5
M121	Ganesan	7
M121	LC	7
M121	PS	10
M121	Zhou	7
M121	Resnik	5
M121	Lin	11
M121	Nunivers	16
M121	AIC	5
M28	Annotation	98
M28	DF	45
M28	Ganesan	48
M28	LC	10
M28	PS	55
M28	Zhou	12
M28	Resnik	31
M28	Lin	55
M28	Nunivers	43
M28	AIC	38
M120	Annotation	0
M120	DF	0
M120	Ganesan	0
M120	LC	0
M120	PS	0
M120	Zhou	0
M120	Resnik	0
M120	Lin	0
M120	Nunivers	0
M120	AIC	0
M4.9	Annotation	122
M4.9	DF	82
M4.9	Ganesan	47
M4.9	LC	8
M4.9	PS	47
M4.9	Zhou	13
M4.9	Resnik	19
M4.9	Lin	49
M4.9	Nunivers	57
M4.9	AIC	19
M4.8	Annotation	138
M4.8	DF	89
M4.8	Ganesan	67
M4.8	LC	4
M4.8	PS	32
M4.8	Zhou	6
M4.8	Resnik	42
M4.8	Lin	89
M4.8	Nunivers	88
M4.8	AIC	63
M25	Annotation	76
M25	DF	40
M25	Ganesan	42
M25	LC	5
M25	PS	41
M25	Zhou	5
M25	Resnik	24
M25	Lin	47
M25	Nunivers	41
M25	AIC	45
M4.7	Annotation	161
M4.7	DF	42
M4.7	Ganesan	58
M4.7	LC	14
M4.7	PS	61
M4.7	Zhou	11
M4.7	Resnik	47
M4.7	Lin	56
M4.7	Nunivers	99
M4.7	AIC	12
M24	Annotation	267
M24	DF	124
M24	Ganesan	18
M24	LC	7
M24	PS	27
M24	Zhou	11
M24	Resnik	121
M24	Lin	131
M24	Nunivers	123
M24	AIC	91
M4.6	Annotation	114
M4.6	DF	67
M4.6	Ganesan	42
M4.6	LC	14
M4.6	PS	39
M4.6	Zhou	14
M4.6	Resnik	26
M4.6	Lin	40
M4.6	Nunivers	63
M4.6	AIC	45
M23	Annotation	192
M23	DF	111
M23	Ganesan	16
M23	LC	9
M23	PS	18
M23	Zhou	9
M23	Resnik	27
M23	Lin	86
M23	Nunivers	110
M23	AIC	15
M4.5	Annotation	210
M4.5	DF	118
M4.5	Ganesan	107
M4.5	LC	8
M4.5	PS	97
M4.5	Zhou	11
M4.5	Resnik	59
M4.5	Lin	85
M4.5	Nunivers	108
M4.5	AIC	19
M4.4	Annotation	132
M4.4	DF	52
M4.4	Ganesan	26
M4.4	LC	8
M4.4	PS	29
M4.4	Zhou	9
M4.4	Resnik	85
M4.4	Lin	63
M4.4	Nunivers	68
M4.4	AIC	53
M21	Annotation	121
M21	DF	42
M21	Ganesan	65
M21	LC	10
M21	PS	70
M21	Zhou	11
M21	Resnik	48
M21	Lin	41
M21	Nunivers	69
M21	AIC	40
M4.3	Annotation	152
M4.3	DF	56
M4.3	Ganesan	82
M4.3	LC	8
M4.3	PS	80
M4.3	Zhou	10
M4.3	Resnik	25
M4.3	Lin	63
M4.3	Nunivers	67
M4.3	AIC	63
M20	Annotation	215
M20	DF	84
M20	Ganesan	17
M20	LC	24
M20	PS	28
M20	Zhou	17
M20	Resnik	36
M20	Lin	72
M20	Nunivers	86
M20	AIC	81
M4.2	Annotation	167
M4.2	DF	89
M4.2	Ganesan	84
M4.2	LC	14
M4.2	PS	87
M4.2	Zhou	13
M4.2	Resnik	19
M4.2	Lin	78
M4.2	Nunivers	96
M4.2	AIC	70
M4.1	Annotation	531
M4.1	DF	266
M4.1	Ganesan	236
M4.1	LC	29
M4.1	PS	288
M4.1	Zhou	15
M4.1	Resnik	235
M4.1	Lin	228
M4.1	Nunivers	224
M4.1	AIC	214
M4.0	Annotation	1262
M4.0	DF	540
M4.0	Ganesan	528
M4.0	LC	819
M4.0	PS	705
M4.0	Zhou	424
M4.0	Resnik	436
M4.0	Lin	532
M4.0	Nunivers	560
M4.0	AIC	444
M119	Annotation	101
M119	DF	60
M119	Ganesan	48
M119	LC	34
M119	PS	48
M119	Zhou	16
M119	Resnik	36
M119	Lin	43
M119	Nunivers	62
M119	AIC	60
M117	Annotation	274
M117	DF	116
M117	Ganesan	139
M117	LC	43
M117	PS	143
M117	Zhou	11
M117	Resnik	88
M117	Lin	151
M117	Nunivers	166
M117	AIC	112
M116	Annotation	25
M116	DF	5
M116	Ganesan	7
M116	LC	7
M116	PS	10
M116	Zhou	7
M116	Resnik	5
M116	Lin	11
M116	Nunivers	16
M116	AIC	5
M115	Annotation	222
M115	DF	110
M115	Ganesan	15
M115	LC	14
M115	PS	23
M115	Zhou	10
M115	Resnik	102
M115	Lin	127
M115	Nunivers	103
M115	AIC	110
M113	Annotation	71
M113	DF	39
M113	Ganesan	41
M113	LC	7
M113	PS	7
M113	Zhou	9
M113	Resnik	11
M113	Lin	38
M113	Nunivers	35
M113	AIC	39
M19	Annotation	134
M19	DF	75
M19	Ganesan	13
M19	LC	9
M19	PS	24
M19	Zhou	11
M19	Resnik	48
M19	Lin	75
M19	Nunivers	97
M19	AIC	66
M18	Annotation	151
M18	DF	88
M18	Ganesan	21
M18	LC	7
M18	PS	79
M18	Zhou	15
M18	Resnik	70
M18	Lin	92
M18	Nunivers	68
M18	AIC	75
M110	Annotation	145
M110	DF	81
M110	Ganesan	79
M110	LC	15
M110	PS	81
M110	Zhou	9
M110	Resnik	63
M110	Lin	59
M110	Nunivers	82
M110	AIC	54
M114.1	Annotation	66
M114.1	DF	29
M114.1	Ganesan	11
M114.1	LC	7
M114.1	PS	11
M114.1	Zhou	8
M114.1	Resnik	15
M114.1	Lin	11
M114.1	Nunivers	43
M114.1	AIC	8
M16	Annotation	292
M16	DF	146
M16	Ganesan	131
M16	LC	140
M16	PS	39
M16	Zhou	16
M16	Resnik	124
M16	Lin	155
M16	Nunivers	146
M16	AIC	122
M114.0	Annotation	25
M114.0	DF	5
M114.0	Ganesan	7
M114.0	LC	7
M114.0	PS	10
M114.0	Zhou	7
M114.0	Resnik	5
M114.0	Lin	11
M114.0	Nunivers	16
M114.0	AIC	5
M15	Annotation	113
M15	DF	70
M15	Ganesan	69
M15	LC	18
M15	PS	61
M15	Zhou	16
M15	Resnik	31
M15	Lin	32
M15	Nunivers	70
M15	AIC	55
M14	Annotation	111
M14	DF	53
M14	Ganesan	9
M14	LC	24
M14	PS	22
M14	Zhou	24
M14	Resnik	33
M14	Lin	65
M14	Nunivers	54
M14	AIC	47
M13	Annotation	256
M13	DF	102
M13	Ganesan	102
M13	LC	139
M13	PS	106
M13	Zhou	13
M13	Resnik	74
M13	Lin	96
M13	Nunivers	135
M13	AIC	95
M12	Annotation	64
M12	DF	37
M12	Ganesan	33
M12	LC	4
M12	PS	27
M12	Zhou	5
M12	Resnik	32
M12	Lin	38
M12	Nunivers	46
M12	AIC	33
M156.1	Annotation	43
M156.1	DF	26
M156.1	Ganesan	24
M156.1	LC	12
M156.1	PS	22
M156.1	Zhou	19
M156.1	Resnik	16
M156.1	Lin	18
M156.1	Nunivers	28
M156.1	AIC	27
M156.0	Annotation	93
M156.0	DF	56
M156.0	Ganesan	13
M156.0	LC	10
M156.0	PS	22
M156.0	Zhou	11
M156.0	Resnik	11
M156.0	Lin	16
M156.0	Nunivers	50
M156.0	AIC	12
M109	Annotation	397
M109	DF	182
M109	Ganesan	184
M109	LC	55
M109	PS	196
M109	Zhou	26
M109	Resnik	174
M109	Lin	181
M109	Nunivers	181
M109	AIC	125
M108	Annotation	25
M108	DF	5
M108	Ganesan	7
M108	LC	7
M108	PS	10
M108	Zhou	7
M108	Resnik	5
M108	Lin	11
M108	Nunivers	16
M108	AIC	5
M107	Annotation	20
M107	DF	9
M107	Ganesan	4
M107	LC	8
M107	PS	14
M107	Zhou	3
M107	Resnik	10
M107	Lin	10
M107	Nunivers	9
M107	AIC	9
M105	Annotation	25
M105	DF	5
M105	Ganesan	7
M105	LC	7
M105	PS	10
M105	Zhou	7
M105	Resnik	5
M105	Lin	11
M105	Nunivers	16
M105	AIC	5
M104	Annotation	25
M104	DF	5
M104	Ganesan	7
M104	LC	7
M104	PS	10
M104	Zhou	7
M104	Resnik	5
M104	Lin	11
M104	Nunivers	16
M104	AIC	5
M103	Annotation	331
M103	DF	163
M103	Ganesan	9
M103	LC	12
M103	PS	120
M103	Zhou	10
M103	Resnik	74
M103	Lin	177
M103	Nunivers	201
M103	AIC	37
M102	Annotation	25
M102	DF	5
M102	Ganesan	7
M102	LC	7
M102	PS	10
M102	Zhou	7
M102	Resnik	5
M102	Lin	11
M102	Nunivers	16
M102	AIC	5
M101	Annotation	80
M101	DF	36
M101	Ganesan	54
M101	LC	5
M101	PS	51
M101	Zhou	9
M101	Resnik	21
M101	Lin	30
M101	Nunivers	53
M101	AIC	40
M100	Annotation	306
M100	DF	144
M100	Ganesan	45
M100	LC	20
M100	PS	55
M100	Zhou	19
M100	Resnik	140
M100	Lin	149
M100	Nunivers	151
M100	AIC	141
M72.2	Annotation	25
M72.2	DF	5
M72.2	Ganesan	7
M72.2	LC	7
M72.2	PS	10
M72.2	Zhou	7
M72.2	Resnik	5
M72.2	Lin	11
M72.2	Nunivers	16
M72.2	AIC	5
M72.1	Annotation	25
M72.1	DF	5
M72.1	Ganesan	7
M72.1	LC	7
M72.1	PS	10
M72.1	Zhou	7
M72.1	Resnik	5
M72.1	Lin	11
M72.1	Nunivers	16
M72.1	AIC	5
M72.0	Annotation	25
M72.0	DF	5
M72.0	Ganesan	7
M72.0	LC	7
M72.0	PS	10
M72.0	Zhou	7
M72.0	Resnik	5
M72.0	Lin	11
M72.0	Nunivers	16
M72.0	AIC	5
M1.1	Annotation	79
M1.1	DF	53
M1.1	Ganesan	30
M1.1	LC	5
M1.1	PS	29
M1.1	Zhou	7
M1.1	Resnik	22
M1.1	Lin	29
M1.1	Nunivers	55
M1.1	AIC	8
M1.0	Annotation	291
M1.0	DF	127
M1.0	Ganesan	33
M1.0	LC	44
M1.0	PS	81
M1.0	Zhou	33
M1.0	Resnik	95
M1.0	Lin	141
M1.0	Nunivers	162
M1.0	AIC	103
M35.1	Annotation	179
M35.1	DF	78
M35.1	Ganesan	27
M35.1	LC	7
M35.1	PS	17
M35.1	Zhou	9
M35.1	Resnik	90
M35.1	Lin	66
M35.1	Nunivers	84
M35.1	AIC	74
M35.0	Annotation	233
M35.0	DF	121
M35.0	Ganesan	15
M35.0	LC	2
M35.0	PS	21
M35.0	Zhou	15
M35.0	Resnik	119
M35.0	Lin	118
M35.0	Nunivers	102
M35.0	AIC	94
M111.1	Annotation	88
M111.1	DF	46
M111.1	Ganesan	33
M111.1	LC	35
M111.1	PS	36
M111.1	Zhou	20
M111.1	Resnik	36
M111.1	Lin	33
M111.1	Nunivers	42
M111.1	AIC	38
M111.0	Annotation	210
M111.0	DF	88
M111.0	Ganesan	17
M111.0	LC	17
M111.0	PS	81
M111.0	Zhou	16
M111.0	Resnik	61
M111.0	Lin	87
M111.0	Nunivers	90
M111.0	AIC	75
M62.1	Annotation	84
M62.1	DF	46
M62.1	Ganesan	7
M62.1	LC	5
M62.1	PS	45
M62.1	Zhou	7
M62.1	Resnik	23
M62.1	Lin	29
M62.1	Nunivers	57
M62.1	AIC	8
M62.0	Annotation	206
M62.0	DF	105
M62.0	Ganesan	110
M62.0	LC	15
M62.0	PS	89
M62.0	Zhou	10
M62.0	Resnik	22
M62.0	Lin	105
M62.0	Nunivers	101
M62.0	AIC	89
