;GO:0046458;GO:0006364;GO:0001570;GO:0006369;GO:0045766;GO:0000398;GO:0000122;GO:0045892;GO:0000480;GO:0045893;GO:0006914;GO:0070267;GO:0030148;GO:2000773;GO:0006351;GO:0000209;GO:0000447;GO:0001561;GO:0006357;GO:0051013;GO:0098789;GO:0010507;GO:0031124;GO:0031122;GO:0001938;GO:0033306
GO:2000773;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.1333333333333333;0.13953488372093026;0.0;0.09090909090909094;0.0;0.08695652173913049;0.0;1.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.0;0.25;0.0;0.0;0.18181818181818177;0.0
GO:0006351;0.1724137931034483;0.46875;0.06451612903225812;0.8620689655172413;0.0;0.4411764705882353;0.0;0.0;0.4411764705882353;0.0;0.12903225806451613;0.05555555555555558;0.2777777777777778;0.0;1.0;0.2432432432432432;0.4411764705882353;0.12;0.0;0.05882352941176472;0.4545454545454546;0.0;0.46875;0.05714285714285716;0.0;0.15384615384615385
GO:0000209;0.26315789473684215;0.27586206896551724;0.09523809523809523;0.2222222222222222;0.0;0.25806451612903225;0.0;0.0;0.25806451612903225;0.0;0.19047619047619047;0.07692307692307687;0.2857142857142857;0.0;0.2432432432432432;1.0;0.25806451612903225;0.15000000000000002;0.0;0.08333333333333337;0.2666666666666667;0.0;0.27586206896551724;0.07999999999999996;0.0;0.2068965517241379
GO:0000447;0.2272727272727273;0.6;0.08333333333333337;0.46875;0.0;0.5555555555555556;0.0;0.0;1.0;0.0;0.16666666666666663;0.06896551724137934;0.21875;0.0;0.4411764705882353;0.25806451612903225;1.0;0.13953488372093026;0.0;0.07407407407407407;0.7083333333333333;0.0;0.6;0.0714285714285714;0.0;0.1875
GO:0001561;0.1724137931034483;0.14634146341463417;0.06451612903225812;0.125;0.0;0.13953488372093026;0.0;0.0;0.13953488372093026;0.0;0.2068965517241379;0.05555555555555558;0.21052631578947367;0.0;0.12;0.15000000000000002;0.13953488372093026;1.0;0.0;0.05882352941176472;0.1428571428571429;0.0;0.14634146341463417;0.05714285714285716;0.0;0.25
GO:0006357;0.0;0.0;0.0;0.0;0.10344827586206895;0.0;0.5277777777777778;0.5588235294117647;0.0;0.5757575757575757;0.0;0.07407407407407407;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2142857142857143;0.0;0.0;0.15384615384615385;0.0
GO:0051013;0.16666666666666663;0.07999999999999996;0.18181818181818177;0.0625;0.0;0.07407407407407407;0.0;0.0;0.07407407407407407;0.0;0.15384615384615385;0.2857142857142857;0.08333333333333337;0.0;0.05882352941176472;0.08333333333333337;0.07407407407407407;0.05882352941176472;0.0;1.0;0.07692307692307687;0.0;0.07999999999999996;0.8888888888888888;0.0;0.08695652173913049
GO:0098789;0.23809523809523814;0.625;0.08695652173913049;0.4838709677419355;0.0;0.64;0.0;0.0;0.7083333333333333;0.0;0.17391304347826086;0.0714285714285714;0.22580645161290325;0.0;0.4545454545454546;0.2666666666666667;0.7083333333333333;0.1428571428571429;0.0;0.07692307692307687;1.0;0.0;0.6956521739130435;0.07407407407407407;0.0;0.19354838709677424
GO:0010507;0.0;0.0;0.0;0.0;0.12;0.0;0.24390243902439024;0.2564102564102564;0.0;0.1428571428571429;0.0;0.08695652173913049;0.0;0.25;0.0;0.0;0.0;0.0;0.2142857142857143;0.0;0.0;1.0;0.0;0.0;0.18181818181818177;0.0
GO:0031124;0.25;0.7272727272727273;0.09090909090909094;0.5;0.0;0.8181818181818181;0.0;0.0;0.6;0.0;0.18181818181818177;0.07407407407407407;0.23333333333333328;0.0;0.46875;0.27586206896551724;0.6;0.14634146341463417;0.0;0.07999999999999996;0.6956521739130435;0.0;1.0;0.07692307692307687;0.0;0.19999999999999996
GO:0031122;0.15384615384615385;0.07692307692307687;0.16666666666666663;0.06060606060606055;0.0;0.0714285714285714;0.0;0.0;0.0714285714285714;0.0;0.1428571428571429;0.2666666666666667;0.07999999999999996;0.0;0.05714285714285716;0.07999999999999996;0.0714285714285714;0.05714285714285716;0.0;0.8888888888888888;0.07407407407407407;0.0;0.07692307692307687;1.0;0.0;0.08333333333333337
GO:0001938;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.09302325581395354;0.09756097560975607;0.0;0.1578947368421053;0.0;0.10526315789473684;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.18181818181818177;0.0;0.0;1.0;0.0
GO:0033306;0.2777777777777778;0.19999999999999996;0.09999999999999998;0.16216216216216217;0.0;0.1875;0.0;0.0;0.1875;0.0;0.19999999999999996;0.07999999999999996;0.2962962962962963;0.0;0.15384615384615385;0.2068965517241379;0.1875;0.25;0.0;0.08695652173913049;0.19354838709677424;0.0;0.19999999999999996;0.08333333333333337;0.0;1.0
