Module	SS	value
M4.9	Nunivers	77.66
M4.9	AIC	78.72
M4.9	DAVID	54.25531914893617
M4.8	DF	19.51
M4.8	Ganesan	17.07
M4.8	LC	24.39
M4.8	PS	19.51
M4.8	Zhou	24.39
M4.8	Resnik	14.63
M4.8	Lin	19.51
M4.8	Nunivers	19.51
M4.8	AIC	19.51
M4.8	DAVID	0.0
M4.7	DF	69.00
M4.7	Ganesan	71.00
M4.7	LC	74.00
M4.7	PS	74.00
M4.7	Zhou	74.00
M4.7	Resnik	74.00
M4.7	Lin	68.00
M4.7	Nunivers	71.00
M4.7	AIC	70.00
M4.7	DAVID	45.0
M4.6	DF	76.99
M4.6	Ganesan	76.11
M4.6	LC	77.88
M4.6	PS	76.99
M4.6	Zhou	77.88
M4.6	Resnik	77.88
M4.6	Lin	76.99
M4.6	Nunivers	76.99
M4.6	AIC	76.99
M4.6	DAVID	57.52212389380531
M4.5	DF	33.71
M4.5	Ganesan	35.96
M4.5	LC	38.20
M4.5	PS	38.20
M4.5	Zhou	38.20
M4.5	Resnik	37.08
M4.5	Lin	31.46
M4.5	Nunivers	30.34
M4.5	AIC	38.20
M4.5	DAVID	12.359550561797752
M4.4	DF	62.34
M4.4	Ganesan	71.43
M4.4	LC	71.43
M4.4	PS	66.23
M4.4	Zhou	71.43
M4.4	Resnik	66.23
M4.4	Lin	63.64
M4.4	Nunivers	61.04
M4.4	AIC	62.34
M4.4	DAVID	24.675324675324674
M4.3	DF	42.25
M4.3	Ganesan	45.07
M4.3	LC	47.89
M4.3	PS	47.89
M4.3	Zhou	47.89
M4.3	Resnik	46.48
M4.3	Lin	43.66
M4.3	Nunivers	42.25
M4.3	AIC	42.25
M4.3	DAVID	33.80281690140845
M4.2	DF	68.75
M4.2	Ganesan	81.25
M4.2	LC	77.08
M4.2	PS	81.25
M4.2	Zhou	77.08
M4.2	Resnik	68.75
M4.2	Lin	64.58
M4.2	Nunivers	75.00
M4.2	AIC	68.75
M4.2	DAVID	60.416666666666664
M4.1	DF	63.79
M4.1	Ganesan	65.52
M4.1	LC	68.97
M4.1	PS	68.97
M4.1	Zhou	68.97
M4.1	Resnik	68.97
M4.1	Lin	67.24
M4.1	Nunivers	58.62
M4.1	AIC	62.07
M4.1	DAVID	36.206896551724135
M4.16	DF	70.10
M4.16	Ganesan	69.07
M4.16	LC	72.16
M4.16	PS	70.10
M4.16	Zhou	72.16
M4.16	Resnik	70.10
M4.16	Lin	69.07
M4.16	Nunivers	71.13
M4.16	AIC	70.10
M4.16	DAVID	47.42268041237113
M4.15	DF	73.81
M4.15	Ganesan	78.57
M4.15	LC	83.33
M4.15	PS	83.33
M4.15	Zhou	83.33
M4.15	Resnik	78.57
M4.15	Lin	80.95
M4.15	Nunivers	73.81
M4.15	AIC	73.81
M4.15	DAVID	57.14285714285714
M4.14	DF	66.10
M4.14	Ganesan	69.49
M4.14	LC	71.19
M4.14	PS	69.49
M4.14	Zhou	71.19
M4.14	Resnik	61.02
M4.14	Lin	64.41
M4.14	Nunivers	69.49
M4.14	AIC	69.49
M4.14	DAVID	47.45762711864407
M4.13	DF	74.68
M4.13	Ganesan	72.15
M4.13	LC	75.95
M4.13	PS	75.95
M4.13	Zhou	75.95
M4.13	Resnik	74.68
M4.13	Lin	73.42
M4.13	Nunivers	73.42
M4.13	AIC	74.68
M4.13	DAVID	44.303797468354425
M4.12	DF	65.59
M4.12	Ganesan	73.12
M4.12	LC	73.12
M4.12	PS	73.12
M4.12	Zhou	73.12
M4.12	Resnik	72.04
M4.12	Lin	67.74
M4.12	Nunivers	65.59
M4.12	AIC	65.59
M4.12	DAVID	37.634408602150536
M4.11	DF	22.22
M4.11	Ganesan	27.78
M4.11	LC	27.78
M4.11	PS	27.78
M4.11	Zhou	27.78
M4.11	Resnik	22.22
M4.11	Lin	22.22
M4.11	Nunivers	27.78
M4.11	AIC	22.22
M4.11	DAVID	0.0
M7.35	DF	59.26
M7.35	Ganesan	74.07
M7.35	LC	74.07
M7.35	PS	74.07
M7.35	Zhou	74.07
M7.35	Resnik	74.07
M7.35	Lin	62.96
M7.35	Nunivers	74.07
M7.35	AIC	74.07
M7.35	DAVID	14.814814814814813
M4.10	DF	53.12
M4.10	Ganesan	50.00
M4.10	LC	68.75
M4.10	PS	56.25
M4.10	Zhou	68.75
M4.10	Resnik	68.75
M4.10	Lin	59.38
M4.10	Nunivers	50.00
M4.10	AIC	53.12
M4.10	DAVID	40.625
M7.34	DF	69.81
M7.34	Ganesan	62.26
M7.34	LC	71.70
M7.34	PS	71.70
M7.34	Zhou	71.70
M7.34	Resnik	67.92
M7.34	Lin	66.04
M7.34	Nunivers	71.70
M7.34	AIC	69.81
M7.34	DAVID	13.20754716981132
M7.33	DF	55.56
M7.33	Ganesan	53.70
M7.33	LC	62.96
M7.33	PS	61.11
M7.33	Zhou	62.96
M7.33	Resnik	61.11
M7.33	Lin	59.26
M7.33	Nunivers	61.11
M7.33	AIC	55.56
M7.33	DAVID	29.629629629629626
M7.32	DF	57.14
M7.32	Ganesan	64.29
M7.32	LC	64.29
M7.32	PS	64.29
M7.32	Zhou	64.29
M7.32	Resnik	57.14
M7.32	Lin	57.14
M7.32	Nunivers	35.71
M7.32	AIC	57.14
M7.32	DAVID	7.142857142857142
M7.31	DF	58.82
M7.31	Ganesan	70.59
M7.31	LC	79.41
M7.31	PS	76.47
M7.31	Zhou	79.41
M7.31	Resnik	67.65
M7.31	Lin	61.76
M7.31	Nunivers	70.59
M7.31	AIC	70.59
M7.31	DAVID	55.88235294117647
M7.30	DF	54.93
M7.30	Ganesan	61.97
M7.30	LC	61.97
M7.30	PS	61.97
M7.30	Zhou	61.97
M7.30	Resnik	61.97
M7.30	Lin	59.15
M7.30	Nunivers	59.15
M7.30	AIC	60.56
M7.30	DAVID	35.2112676056338
M7.29	DF	75.00
M7.29	Ganesan	67.31
M7.29	LC	78.85
M7.29	PS	75.00
M7.29	Zhou	78.85
M7.29	Resnik	67.31
M7.29	Lin	65.38
M7.29	Nunivers	73.08
M7.29	AIC	75.00
M7.29	DAVID	40.38461538461539
M7.28	DF	62.32
M7.28	Ganesan	68.12
M7.28	LC	68.12
M7.28	PS	68.12
M7.28	Zhou	68.12
M7.28	Resnik	65.22
M7.28	Lin	63.77
M7.28	Nunivers	65.22
M7.28	AIC	63.77
M7.28	DAVID	34.78260869565217
M7.27	DF	58.82
M7.27	Ganesan	73.53
M7.27	LC	73.53
M7.27	PS	61.76
M7.27	Zhou	73.53
M7.27	Resnik	58.82
M7.27	Lin	58.82
M7.27	Nunivers	61.76
M7.27	AIC	58.82
M7.27	DAVID	5.88235294117647
M7.26	DF	65.75
M7.26	Ganesan	67.12
M7.26	LC	73.97
M7.26	PS	72.60
M7.26	Zhou	73.97
M7.26	Resnik	71.23
M7.26	Lin	67.12
M7.26	Nunivers	67.12
M7.26	AIC	71.23
M7.26	DAVID	31.506849315068493
M7.25	DF	58.82
M7.25	Ganesan	59.80
M7.25	LC	67.65
M7.25	PS	67.65
M7.25	Zhou	67.65
M7.25	Resnik	67.65
M7.25	Lin	58.82
M7.25	Nunivers	64.71
M7.25	AIC	62.75
M7.25	DAVID	9.803921568627452
M7.24	DF	60.81
M7.24	Ganesan	64.86
M7.24	LC	68.92
M7.24	PS	67.57
M7.24	Zhou	68.92
M7.24	Resnik	64.86
M7.24	Lin	67.57
M7.24	Nunivers	63.51
M7.24	AIC	60.81
M7.24	DAVID	21.62162162162162
M7.23	DF	78.26
M7.23	Ganesan	76.81
M7.23	LC	78.26
M7.23	PS	76.81
M7.23	Zhou	78.26
M7.23	Resnik	72.46
M7.23	Lin	69.57
M7.23	Nunivers	78.26
M7.23	AIC	78.26
M7.23	DAVID	39.130434782608695
M7.22	DF	84.62
M7.22	Ganesan	84.62
M7.22	LC	84.62
M7.22	PS	82.69
M7.22	Zhou	84.62
M7.22	Resnik	78.85
M7.22	Lin	76.92
M7.22	Nunivers	84.62
M7.22	AIC	84.62
M7.22	DAVID	28.846153846153843
M7.21	DF	75.29
M7.21	Ganesan	70.59
M7.21	LC	76.47
M7.21	PS	71.76
M7.21	Zhou	76.47
M7.21	Resnik	74.12
M7.21	Lin	69.41
M7.21	Nunivers	72.94
M7.21	AIC	75.29
M7.21	DAVID	29.411764705882355
M7.20	DF	54.17
M7.20	Ganesan	56.25
M7.20	LC	56.25
M7.20	PS	56.25
M7.20	Zhou	56.25
M7.20	Resnik	56.25
M7.20	Lin	47.92
M7.20	Nunivers	47.92
M7.20	AIC	54.17
M7.20	DAVID	31.25
M7.19	DF	70.83
M7.19	Ganesan	71.88
M7.19	LC	73.96
M7.19	PS	72.92
M7.19	Zhou	73.96
M7.19	Resnik	73.96
M7.19	Lin	67.71
M7.19	Nunivers	70.83
M7.19	AIC	70.83
M7.19	DAVID	42.70833333333333
M5.9	DF	48.81
M5.9	Ganesan	52.38
M5.9	LC	53.57
M5.9	PS	52.38
M5.9	Zhou	53.57
M5.9	Resnik	53.57
M5.9	Lin	52.38
M5.9	Nunivers	51.19
M5.9	AIC	52.38
M5.9	DAVID	33.33333333333333
M7.18	DF	68.12
M7.18	Ganesan	65.22
M7.18	LC	71.01
M7.18	PS	66.67
M7.18	Zhou	71.01
M7.18	Resnik	68.12
M7.18	Lin	62.32
M7.18	Nunivers	69.57
M7.18	AIC	68.12
M7.18	DAVID	20.28985507246377
M5.8	DF	69.37
M5.8	Ganesan	67.57
M5.8	LC	72.07
M5.8	PS	72.07
M5.8	Zhou	72.07
M5.8	Resnik	70.27
M5.8	Lin	72.07
M5.8	Nunivers	71.17
M5.8	AIC	71.17
M5.8	DAVID	39.63963963963964
M7.17	DF	70.79
M7.17	Ganesan	70.79
M7.17	LC	71.91
M7.17	PS	71.91
M7.17	Zhou	71.91
M7.17	Resnik	71.91
M7.17	Lin	71.91
M7.17	Nunivers	70.79
M7.17	AIC	70.79
M7.17	DAVID	32.58426966292135
M5.7	DF	76.30
M5.7	Ganesan	74.07
M5.7	LC	76.30
M5.7	PS	72.59
M5.7	Zhou	76.30
M5.7	Resnik	76.30
M5.7	Lin	71.85
M5.7	Nunivers	75.56
M5.7	AIC	76.30
M5.7	DAVID	55.55555555555556
M7.16	DF	70.49
M7.16	Ganesan	70.49
M7.16	LC	75.41
M7.16	PS	70.49
M7.16	Zhou	75.41
M7.16	Resnik	75.41
M7.16	Lin	70.49
M7.16	Nunivers	72.13
M7.16	AIC	70.49
M7.16	DAVID	50.81967213114754
M5.6	DF	65.96
M5.6	Ganesan	64.54
M5.6	LC	68.09
M5.6	PS	65.96
M5.6	Zhou	68.09
M5.6	Resnik	65.96
M5.6	Lin	65.25
M5.6	Nunivers	65.96
M5.6	AIC	67.38
M5.6	DAVID	41.13475177304964
M7.15	DF	68.54
M7.15	Ganesan	67.42
M7.15	LC	71.91
M7.15	PS	69.66
M7.15	Zhou	71.91
M7.15	Resnik	67.42
M7.15	Lin	65.17
M7.15	Nunivers	67.42
M7.15	AIC	68.54
M7.15	DAVID	42.69662921348314
M5.5	DF	68.98
M5.5	Ganesan	67.76
M5.5	LC	69.39
M5.5	PS	68.57
M5.5	Zhou	69.39
M5.5	Resnik	68.98
M5.5	Lin	66.94
M5.5	Nunivers	68.57
M5.5	AIC	67.76
M5.5	DAVID	43.673469387755105
M7.14	DF	35.42
M7.14	Ganesan	39.58
M7.14	LC	39.58
M7.14	PS	33.33
M7.14	Zhou	39.58
M7.14	Resnik	25.00
M7.14	Lin	33.33
M7.14	Nunivers	31.25
M7.14	AIC	37.50
M7.14	DAVID	14.583333333333334
M5.4	DF	63.28
M5.4	Ganesan	62.50
M5.4	LC	64.06
M5.4	PS	64.06
M5.4	Zhou	64.06
M5.4	Resnik	64.06
M5.4	Lin	64.06
M5.4	Nunivers	63.28
M5.4	AIC	63.28
M5.4	DAVID	25.78125
M7.13	DF	54.43
M7.13	Ganesan	44.30
M7.13	LC	59.49
M7.13	PS	50.63
M7.13	Zhou	59.49
M7.13	Resnik	53.16
M7.13	Lin	55.70
M7.13	Nunivers	55.70
M7.13	AIC	53.16
M7.13	DAVID	6.329113924050633
M5.3	DF	71.13
M5.3	Ganesan	65.98
M5.3	LC	73.20
M5.3	PS	73.20
M5.3	Zhou	73.20
M5.3	Resnik	70.10
M5.3	Lin	65.98
M5.3	Nunivers	68.04
M5.3	AIC	71.13
M5.3	DAVID	49.48453608247423
M7.12	DF	61.40
M7.12	Ganesan	61.40
M7.12	LC	65.79
M7.12	PS	63.16
M7.12	Zhou	65.79
M7.12	Resnik	59.65
M7.12	Lin	57.02
M7.12	Nunivers	56.14
M7.12	AIC	61.40
M7.12	DAVID	33.33333333333333
M5.2	DF	54.67
M5.2	Ganesan	58.67
M5.2	LC	61.33
M5.2	PS	60.00
M5.2	Zhou	61.33
M5.2	Resnik	61.33
M5.2	Lin	61.33
M5.2	Nunivers	57.33
M5.2	AIC	58.67
M5.2	DAVID	21.333333333333336
M7.11	DF	71.09
M7.11	Ganesan	71.09
M7.11	LC	71.88
M7.11	PS	71.09
M7.11	Zhou	71.88
M7.11	Resnik	71.88
M7.11	Lin	69.53
M7.11	Nunivers	71.09
M7.11	AIC	71.09
M7.11	DAVID	28.90625
M5.1	DF	82.35
M5.1	Ganesan	81.09
M5.1	LC	78.99
M5.1	PS	81.93
M5.1	Zhou	82.77
M5.1	Resnik	81.51
M5.1	Lin	81.09
M5.1	Nunivers	82.35
M5.1	AIC	81.09
M5.1	DAVID	52.94117647058824
M7.10	DF	69.81
M7.10	Ganesan	69.81
M7.10	LC	70.75
M7.10	PS	69.81
M7.10	Zhou	70.75
M7.10	Resnik	68.87
M7.10	Lin	67.92
M7.10	Nunivers	70.75
M7.10	AIC	69.81
M7.10	DAVID	34.90566037735849
M6.9	DF	58.97
M6.9	Ganesan	64.10
M6.9	LC	64.10
M6.9	PS	64.10
M6.9	Zhou	64.10
M6.9	Resnik	53.85
M6.9	Lin	58.97
M6.9	Nunivers	58.97
M6.9	AIC	58.97
M6.9	DAVID	12.82051282051282
M6.8	DF	43.59
M6.8	Ganesan	51.28
M6.8	LC	58.97
M6.8	PS	58.97
M6.8	Zhou	58.97
M6.8	Resnik	56.41
M6.8	Lin	46.15
M6.8	Nunivers	48.72
M6.8	AIC	43.59
M6.8	DAVID	20.51282051282051
M6.7	DF	71.43
M6.7	Ganesan	72.73
M6.7	LC	75.32
M6.7	PS	71.43
M6.7	Zhou	75.32
M6.7	Resnik	75.32
M6.7	Lin	72.73
M6.7	Nunivers	74.03
M6.7	AIC	71.43
M6.7	DAVID	27.27272727272727
M6.6	DF	75.00
M6.6	Ganesan	75.00
M6.6	LC	80.77
M6.6	PS	78.85
M6.6	Zhou	80.77
M6.6	Resnik	78.85
M6.6	Lin	78.85
M6.6	Nunivers	78.85
M6.6	AIC	78.85
M6.6	DAVID	51.92307692307693
M6.5	DF	64.04
M6.5	Ganesan	60.67
M6.5	LC	67.42
M6.5	PS	65.17
M6.5	Zhou	67.42
M6.5	Resnik	65.17
M6.5	Lin	64.04
M6.5	Nunivers	62.92
M6.5	AIC	64.04
M6.5	DAVID	48.31460674157304
