;GO:1902476;GO:0051092;GO:1903507;GO:0042535;GO:0000398;GO:0030327;GO:0030328;GO:0048662;GO:0034622;GO:0050810;GO:0006351;GO:0051085;GO:0006355;GO:0002296;GO:0006974;GO:0042742;GO:0000389;GO:0000245;GO:0006357;GO:0051016;GO:2000406;GO:0030238;GO:0042130;GO:0050900;GO:0030575;GO:0033327;GO:0051017
GO:0006351;0.0;0.0;0.0;0.0;0.4411764705882353;0.23076923076923073;0.1428571428571429;0.0;0.06060606060606055;0.0;1.0;0.0625;0.0;0.05555555555555558;0.0625;0.0;0.05405405405405406;0.05555555555555558;0.0;0.03076923076923077;0.0;0.0;0.0;0.06060606060606055;0.0625;0.06060606060606055;0.05882352941176472
GO:0051085;0.0;0.0;0.0;0.0;0.07999999999999996;0.08333333333333337;0.0625;0.0;0.18181818181818177;0.0;0.0625;1.0;0.0;0.1428571428571429;0.19999999999999996;0.0;0.1333333333333333;0.1428571428571429;0.0;0.046511627906976716;0.0;0.0;0.0;0.18181818181818177;0.19999999999999996;0.18181818181818177;0.16666666666666663
GO:0006355;0.0;0.75;0.5333333333333333;0.30000000000000004;0.0;0.0;0.0;0.17391304347826086;0.0;0.2857142857142857;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.9473684210526316;0.07547169811320753;0.11111111111111116;0.0;0.0888888888888889;0.0;0.0;0.0;0.0
GO:0002296;0.0;0.0;0.0;0.0;0.06896551724137934;0.0714285714285714;0.05555555555555558;0.0;0.1333333333333333;0.0;0.05555555555555558;0.1428571428571429;0.0;1.0;0.1428571428571429;0.0;0.10526315789473684;0.11111111111111116;0.0;0.04255319148936165;0.0;0.15384615384615385;0.0;0.1333333333333333;0.1428571428571429;0.3076923076923077;0.125
GO:0006974;0.0;0.0;0.0;0.0;0.07999999999999996;0.08333333333333337;0.0625;0.0;0.18181818181818177;0.0;0.0625;0.19999999999999996;0.0;0.1428571428571429;1.0;0.2142857142857143;0.1333333333333333;0.1428571428571429;0.0;0.046511627906976716;0.0;0.0;0.0;0.18181818181818177;0.19999999999999996;0.18181818181818177;0.16666666666666663
GO:0042742;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2142857142857143;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000389;0.0;0.0;0.0;0.0;0.06666666666666665;0.06896551724137934;0.05405405405405406;0.0;0.6363636363636364;0.0;0.05405405405405406;0.1333333333333333;0.0;0.10526315789473684;0.1333333333333333;0.0;1.0;0.9090909090909091;0.0;0.08695652173913049;0.0;0.0;0.0;0.125;0.3076923076923077;0.125;0.3571428571428571
GO:0000245;0.0;0.0;0.0;0.0;0.06896551724137934;0.0714285714285714;0.05555555555555558;0.0;0.7;0.0;0.05555555555555558;0.1428571428571429;0.0;0.11111111111111116;0.1428571428571429;0.0;0.9090909090909091;1.0;0.0;0.0888888888888889;0.0;0.0;0.0;0.1333333333333333;0.33333333333333337;0.1333333333333333;0.3846153846153846
GO:0006357;0.0;0.7916666666666666;0.5161290322580645;0.29268292682926833;0.0;0.0;0.0;0.16666666666666663;0.0;0.2727272727272727;0.0;0.0;0.9473684210526316;0.0;0.0;0.0;0.0;0.0;1.0;0.07407407407407407;0.10810810810810811;0.0;0.08695652173913049;0.0;0.0;0.0;0.0
GO:0051016;0.0;0.06779661016949157;0.09836065573770492;0.05797101449275366;0.03448275862068961;0.03508771929824561;0.03076923076923077;0.1428571428571429;0.09523809523809523;0.06666666666666665;0.03076923076923077;0.046511627906976716;0.07547169811320753;0.04255319148936165;0.046511627906976716;0.0;0.08695652173913049;0.0888888888888889;0.07407407407407407;1.0;0.07017543859649122;0.0;0.09375;0.045454545454545414;0.09756097560975607;0.045454545454545414;0.09302325581395354
GO:2000406;0.0;0.12195121951219512;0.08695652173913049;0.12;0.0;0.0;0.0;0.14814814814814814;0.0;0.1071428571428571;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.0;0.0;0.10810810810810811;0.07017543859649122;1.0;0.0;0.10416666666666663;0.0;0.0;0.0;0.0
GO:0030238;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5;0.0
GO:0042130;0.0;0.07843137254901966;0.1132075471698113;0.06557377049180324;0.0;0.0;0.0;0.25;0.0;0.08108108108108103;0.0;0.0;0.0888888888888889;0.0;0.0;0.0;0.0;0.0;0.08695652173913049;0.09375;0.10416666666666663;0.0;1.0;0.0;0.0;0.0;0.0
GO:0050900;0.0;0.0;0.0;0.0;0.07692307692307687;0.07999999999999996;0.06060606060606055;0.0;0.16666666666666663;0.0;0.06060606060606055;0.18181818181818177;0.0;0.1333333333333333;0.18181818181818177;0.0;0.125;0.1333333333333333;0.0;0.045454545454545414;0.0;0.0;0.0;1.0;0.18181818181818177;0.16666666666666663;0.15384615384615385
GO:0030575;0.0;0.0;0.0;0.0;0.07999999999999996;0.08333333333333337;0.0625;0.0;0.4444444444444444;0.0;0.0625;0.19999999999999996;0.0;0.1428571428571429;0.19999999999999996;0.0;0.3076923076923077;0.33333333333333337;0.0;0.09756097560975607;0.0;0.0;0.0;0.18181818181818177;1.0;0.18181818181818177;0.4
GO:0033327;0.0;0.0;0.0;0.0;0.07692307692307687;0.07999999999999996;0.06060606060606055;0.0;0.16666666666666663;0.0;0.06060606060606055;0.18181818181818177;0.0;0.3076923076923077;0.18181818181818177;0.0;0.125;0.1333333333333333;0.0;0.045454545454545414;0.0;0.5;0.0;0.16666666666666663;0.18181818181818177;1.0;0.15384615384615385
GO:0051017;0.0;0.0;0.0;0.0;0.07407407407407407;0.07692307692307687;0.05882352941176472;0.0;0.5;0.0;0.05882352941176472;0.16666666666666663;0.0;0.125;0.16666666666666663;0.0;0.3571428571428571;0.3846153846153846;0.0;0.09302325581395354;0.0;0.0;0.0;0.15384615384615385;0.4;0.15384615384615385;1.0
