;GO:0006123;GO:0006641;GO:0006784;GO:0008543;GO:0006366;GO:0006006;GO:0009437;GO:0000432;GO:0032869;GO:0050796;GO:0000165;GO:0006635;GO:0001666;GO:0071398;GO:0034622;GO:0036503;GO:0071218;GO:0051918;GO:0032000;GO:0006351;GO:0051260;GO:1902600;GO:0051085;GO:0007166;GO:0006853;GO:0008535;GO:0006357;GO:0030855;GO:0001676;GO:0101030
GO:0034622;0.27711424336738977;0.27584046005164814;0.15260696220468345;0.29473876310626856;0.1476569458207262;0.0;0.2835234945529407;0.09218697340873284;0.19339222342207835;0.0;0.160566668880586;0.16469350600180466;0.0;0.24833175561856183;1.0;0.1667432773934666;0.2672720477972869;0.0;0.0;0.15086278140720577;0.8591698654171833;0.0;0.37973277013666246;0.3367452796865344;0.0;0.9150461697192731;0.0;0.3883934723860969;0.24481067702502163;0.17775230232153058
GO:0036503;0.21256479476704668;0.3343038765574836;0.267936424012558;0.15416288077924467;0.3069071663662497;0.2850199695700898;0.39038359409522183;0.14211747451716672;0.34715271353013727;0.0;0.3979822239583321;0.31138063969925384;0.20562009764135467;0.3214091146189392;0.1667432773934666;1.0;0.4255278427430925;0.0;0.0;0.3114501481237912;0.16301395994412946;0.0;0.1746041228816835;0.1649235793067991;0.0;0.15957104871302996;0.0;0.1764129121468247;0.312904945535182;0.34726612950502883
GO:0071218;0.22488619527808043;0.22404658092016502;0.13530235121416342;0.2363558498556425;0.1313969204908965;0.0;0.22908887394113242;0.19531869494214812;0.48044782369656186;0.0;0.14152246076704042;0.14471867141608336;0.34034034927385715;0.593422734017816;0.2672720477972869;0.4255278427430925;1.0;0.0;0.0;0.13392952139614686;0.2578178907026943;0.0;0.2880595470559621;0.2626273049822932;0.0;0.24931042098873787;0.0;0.2930160665185464;0.20313383749615216;0.15470584818262295
GO:0051918;0.0;0.0;0.0;0.2384585224258393;0.0;0.0;0.0;0.1327000171851165;0.0;0.2339155878982531;0.1619582119951882;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.2084811294033248;0.0;0.0;0.0;0.0;0.25654850118298483;0.0;0.0;0.18509977803645206;0.0;0.0;0.0
GO:0032000;0.0;0.0;0.0;0.2914975536337292;0.0;0.0;0.0;0.3104708988909368;0.0;0.23636631627447305;0.20244842313565892;0.0;0.0;0.0;0.0;0.0;0.0;0.2084811294033248;1.0;0.0;0.0;0.0;0.0;0.31198346115479697;0.0;0.0;0.36364415828439206;0.0;0.0;0.0
GO:0006351;0.2498825181071287;0.36108129612878087;0.6137938105824067;0.14049003381903916;0.9862906524359573;0.2583979766408096;0.41221089222855467;0.0686218063026513;0.11241075011927092;0.0;0.3816150866252037;0.27090854027553796;0.0;0.1289993205273532;0.15086278140720577;0.3114501481237912;0.13392952139614686;0.0;0.0;1.0;0.14780347499091417;0.0;0.1572688449110696;0.14937164107827555;0.0;0.14496750111274037;0.0;0.15873479076403907;0.3398366199651493;0.6203091063862906
GO:0051260;0.26696419551213535;0.2657818156567935;0.14947724106679774;0.2832832543427398;0.1447250150805421;0.0;0.27290749860084207;0.09103554543115593;0.18839347717837282;0.0;0.15710565424712689;0.16105431326052919;0.0;0.24014955238205823;0.8591698654171833;0.16301395994412946;0.2578178907026943;0.0;0.0;0.14780347499091417;1.0;0.0;0.36092854136473;0.3218741540067882;0.0;0.7892053717741829;0.0;0.36874390491702497;0.23685514195323124;0.1735205297263714
GO:1902600;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.39505898583263643;0.0;0.0;0.0;0.0;0.0
GO:0051085;0.29952510252260217;0.29803751373489246;0.15916522739007694;0.32022201676151035;0.15378811186898758;0.0;0.3070269656593031;0.09454013753369699;0.2040467749361086;0.0;0.16784322083473635;0.1723578312752152;0.0;0.26617905768746414;0.37973277013666246;0.1746041228816835;0.2880595470559621;0.0;0.0;0.1572688449110696;0.36092854136473;0.0;1.0;0.37042497970210586;0.0;0.3444725961359321;0.0;0.4338946515002025;0.2621377991294412;0.18671331206569922
GO:0007166;0.272124313424753;0.27089588883997207;0.1510813176455437;0.8776436351489864;0.14622820555325045;0.0;0.27830225013252813;0.2179465749582022;0.19094865855921275;0.3786163240405452;0.4328804772873085;0.16291803375413988;0.0;0.24431704470438373;0.3367452796865344;0.1649235793067991;0.2626273049822932;0.25654850118298483;0.31198346115479697;0.14937164107827555;0.3218741540067882;0.0;0.37042497970210586;1.0;0.0;0.3087218917429252;0.3620628892841336;0.3786617084516872;0.2409081130231537;0.17568587406580313
GO:0006853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.39505898583263643;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
GO:0008535;0.2578530654471739;0.2567498477179698;0.1465773029629911;0.27304554201890396;0.14200485953544545;0.0;0.2633934076559321;0.08995170011948418;0.1838101353799051;0.0;0.1539053413857328;0.15769282785288843;0.0;0.2327514373170853;0.9150461697192731;0.15957104871302996;0.24931042098873787;0.0;0.0;0.14496750111274037;0.7892053717741829;0.0;0.3444725961359321;0.3087218917429252;0.0;1.0;0.0;0.3515845272363635;0.22965556915218915;0.16962481470659221
GO:0006357;0.0;0.0;0.0;0.33476013452290215;0.0;0.0;0.0;0.5619225360223551;0.0;0.2640351682424238;0.22241089072719156;0.0;0.0;0.0;0.0;0.0;0.0;0.18509977803645206;0.36364415828439206;0.0;0.0;0.0;0.0;0.3620628892841336;0.0;0.0;1.0;0.0;0.0;0.0
GO:0030855;0.3048877130512294;0.3033465177524953;0.16066690857646987;0.3263589273196234;0.15518959694826368;0.0;0.31266409025285624;0.09506791801040412;0.20652133365805395;0.0;0.16951397448949468;0.1741201446960391;0.0;0.27040567367411833;0.3883934723860969;0.1764129121468247;0.2930160665185464;0.0;0.0;0.15873479076403907;0.36874390491702497;0.0;0.4338946515002025;0.3786617084516872;0.0;0.3515845272363635;0.0;1.0;0.2662360603377687;0.18878317543143916
GO:0001676;0.3825843966228512;0.6748004496934394;0.2905151219353727;0.21861786177622755;0.33368768165546403;0.4863646254525197;0.47720740859322885;0.08313328541110672;0.15742588859925555;0.0;0.3582105172376219;0.6881534073491534;0.0;0.1920038885636963;0.24481067702502163;0.312904945535182;0.20313383749615216;0.0;0.0;0.3398366199651493;0.23685514195323124;0.0;0.2621377991294412;0.2409081130231537;0.0;0.22965556915218915;0.0;0.2662360603377687;1.0;0.3898964945783059
GO:0101030;0.2894601419019053;0.4181209942615937;0.43279933261959247;0.16352671729957202;0.6109069756441036;0.30341227951319727;0.47835110604203535;0.07369254737213098;0.12669113054442546;0.0;0.41984726883392376;0.3017979201783103;0.0;0.14816472360254176;0.17775230232153058;0.34726612950502883;0.15470584818262295;0.0;0.0;0.6203091063862906;0.1735205297263714;0.0;0.18671331206569922;0.17568587406580313;0.0;0.16962481470659221;0.0;0.18878317543143916;0.3898964945783059;1.0
